subject,model_name,eval_index,image_id,positive_similarity,hardest_impostor_similarity,hardest_impostor_index,margin,full_pool_rank,sampled_top1_success_rate,sampled_rank_mean,sampled_rank_median
7,cycle44_subj07_margin0_1sess_150ep,0,2950,0.034620747,0.043934736,24,-0.009313989,22.0,0.0,7.666666666666667,7.0
7,cycle44_subj07_margin0_1sess_150ep,1,2990,0.027212568,0.043926798,921,-0.01671423,125.0,0.0,38.0,37.0
7,cycle44_subj07_margin0_1sess_150ep,2,3049,0.04804433,0.053107917,11,-0.005063586,4.0,0.3333333333333333,1.8333333333333333,2.0
7,cycle44_subj07_margin0_1sess_150ep,3,3077,0.057596713,0.051721852,11,0.005874861,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,4,3146,0.05120864,0.047984567,272,0.0032240748,1.0,1.0,1.0,1.0
7,cycle44_subj07_margin0_1sess_150ep,5,3157,0.05542255,0.060441174,778,-0.0050186254,4.0,0.4444444444444444,1.7777777777777777,2.0
7,cycle44_subj07_margin0_1sess_150ep,6,3164,0.05671557,0.05775161,655,-0.0010360405,2.0,0.875,1.125,1.0
7,cycle44_subj07_margin0_1sess_150ep,7,3171,0.04880726,0.056884244,522,-0.008076984,6.0,0.25,2.25,2.5
7,cycle44_subj07_margin0_1sess_150ep,8,3181,0.050980933,0.051159102,859,-0.00017816946,2.0,0.75,1.25,1.0
7,cycle44_subj07_margin0_1sess_150ep,9,3386,0.057601277,0.061120212,57,-0.0035189353,2.0,0.6,1.4,1.0
7,cycle44_subj07_margin0_1sess_150ep,10,3434,0.049028262,0.053390045,982,-0.004361782,7.0,0.16666666666666666,2.75,2.5
7,cycle44_subj07_margin0_1sess_150ep,11,3449,0.060133662,0.05577215,647,0.0043615103,1.0,1.0,1.0,1.0
