eval_index,nsd_image_id,predclip_image_rank_neighbor0,predclip_image_rank_neighbor_low,predclip_image_rank_delta_low_minus_zero,predclip_brain_rank_neighbor0,predclip_brain_rank_neighbor_low,predclip_brain_rank_delta_low_minus_zero,predclip_image_score_delta_low_minus_zero,predclip_brain_score_delta_low_minus_zero,blurry_pixcorr_neighbor0,blurry_pixcorr_neighbor_low,blurry_pixcorr_delta_low_minus_zero,recons_pixcorr_neighbor0,recons_pixcorr_neighbor_low,recons_pixcorr_delta_low_minus_zero,enhanced_pixcorr_neighbor0,enhanced_pixcorr_neighbor_low,enhanced_pixcorr_delta_low_minus_zero,enhanced_evalmix_pixcorr_neighbor0,enhanced_evalmix_pixcorr_neighbor_low,enhanced_evalmix_pixcorr_delta_low_minus_zero
110,9680,17.0,41.0,24.0,1.0,2.0,1.0,-0.0035059974,-0.0035059974,-0.16482101,-0.13124597,0.033575043,-0.020282254,-0.14964722,-0.12936497,-0.0001435563,-0.14451493,-0.14437138,-0.021888167,-0.14812389,-0.12623572
111,9722,1.0,1.0,0.0,4.0,1.0,-3.0,0.001185704,0.001185704,0.27361667,0.22272234,-0.050894335,0.2599398,0.27810782,0.018168032,0.26706195,0.28401592,0.016953975,0.2828803,0.2937661,0.010885805
112,9804,12.0,16.0,4.0,7.0,5.0,-2.0,0.00037515536,0.00037515536,0.037756585,0.056065336,0.018308751,-0.16594961,-0.007144172,0.15880544,-0.1717702,-0.0063904757,0.16537972,-0.1473014,0.0048024277,0.15210383
113,9847,1.0,1.0,0.0,1.0,1.0,0.0,0.003244251,0.003244251,0.48880762,0.4392108,-0.049596816,0.026147509,0.025235642,-0.00091186725,0.01978604,0.02682905,0.0070430115,0.12536396,0.1339518,0.008587837
114,9865,34.0,58.0,24.0,3.0,9.0,6.0,-0.0041255895,-0.0041255895,0.39757556,0.41296533,0.01538977,0.19147636,0.22439091,0.03291455,0.18778035,0.215132,0.027351648,0.2336099,0.2600899,0.026480004
115,9917,1.0,1.0,0.0,1.0,1.0,0.0,0.0021605603,0.0021605603,0.8142524,0.8226604,0.00840801,0.48736292,0.51774454,0.03038162,0.512908,0.53221047,0.019302487,0.5963974,0.6089836,0.012586176
116,9978,376.0,184.0,-192.0,60.0,84.0,24.0,0.008797646,0.008797646,0.32406121,0.20913841,-0.11492281,0.041159082,0.06855565,0.02739657,0.02458852,0.02693262,0.0023440998,0.054768555,0.06343489,0.008666337
117,10006,8.0,5.0,-3.0,2.0,1.0,-1.0,0.006857749,0.006857749,0.49825603,0.51188,0.013623953,0.28755507,0.34624264,0.058687568,0.26794213,0.33078626,0.06284413,0.31457165,0.39084345,0.0762718
118,10046,1.0,1.0,0.0,1.0,1.0,0.0,-0.004295476,-0.004295476,-0.06944749,-0.091684945,-0.022237457,-0.20637983,-0.23617344,-0.029793605,-0.21163039,-0.2449508,-0.033320412,-0.20949592,-0.24588254,-0.036386624
119,10064,1.0,1.0,0.0,1.0,1.0,0.0,-0.00032900646,-0.00032900646,0.5025825,0.5848619,0.082279384,0.352725,0.18649216,-0.16623284,0.3512313,0.19976237,-0.15146893,0.3932657,0.272054,-0.12121171
120,10105,6.0,11.0,5.0,5.0,5.0,0.0,-0.0025868453,-0.0025868453,0.74898565,0.7288067,-0.020178974,0.5616119,0.62029773,0.05868584,0.59083766,0.64515454,0.05431688,0.64479625,0.6917858,0.04698956
121,10107,36.0,12.0,-24.0,4.0,1.0,-3.0,0.007652506,0.007652506,0.37385094,0.21488188,-0.15896906,0.31118459,0.4717009,0.16051632,0.32641748,0.4849057,0.15848821,0.34918165,0.48831978,0.13913813
122,10244,1.0,1.0,0.0,1.0,1.0,0.0,-0.0029964708,-0.0029964708,0.29109412,0.36860213,0.077508,0.24590126,0.24242933,-0.0034719259,0.24267632,0.24710889,0.004432574,0.25896665,0.2717892,0.012822539
123,10393,21.0,8.0,-13.0,20.0,9.0,-11.0,0.00352462,0.00352462,0.03863,0.18850516,0.14987516,0.051312782,0.12759392,0.07628114,0.048472516,0.13229114,0.08381862,0.049436618,0.14779854,0.098361924
124,10471,1.0,1.0,0.0,1.0,1.0,0.0,0.006287623,0.006287623,0.045560453,0.058207482,0.012647029,0.042195108,0.04330929,0.0011141822,0.044603914,0.04221589,-0.0023880228,0.047058444,0.046750136,-0.00030830875
125,10507,1.0,1.0,0.0,1.0,1.0,0.0,0.0011381768,0.0011381768,0.15600567,0.10501583,-0.050989836,0.081683464,0.24221566,0.1605322,0.08162565,0.2470328,0.16540715,0.09803771,0.24710405,0.14906633
126,10586,124.0,129.0,5.0,25.0,44.0,19.0,-0.0009245835,-0.0009245835,0.462601,0.64072,0.178119,0.391708,0.36229512,-0.029412866,0.39237037,0.36912465,-0.023245722,0.42159075,0.41416013,-0.007430613
127,10600,76.0,180.0,104.0,42.0,25.0,-17.0,-0.0011234414,-0.0011234414,0.33727166,0.40961063,0.07233897,0.30655116,0.25135475,-0.055196404,0.3491406,0.29521435,-0.05392626,0.36359012,0.3274989,-0.03609121
128,10610,4.0,7.0,3.0,1.0,1.0,0.0,0.00198441,0.00198441,0.3734319,0.40264484,0.029212952,0.03898464,-0.05465951,-0.09364415,0.03415133,-0.06758379,-0.10173512,0.082582384,-0.007078668,-0.089661054
129,10907,1.0,1.0,0.0,1.0,1.0,0.0,-0.002627436,-0.002627436,0.67021435,0.66644347,-0.0037708879,0.39306024,0.46567708,0.072616845,0.38776854,0.4700693,0.08230075,0.4647202,0.5264034,0.061683238
130,11159,2.0,2.0,0.0,1.0,1.0,0.0,-0.0017742477,-0.0017742477,0.06945349,0.09583697,0.026383474,0.040981255,-0.10101248,-0.14199373,0.047455817,-0.10799662,-0.15545243,0.056101598,-0.08575457,-0.14185616
131,11333,12.0,5.0,-7.0,1.0,1.0,0.0,0.0044051223,0.0044051223,-0.12885869,-0.07296402,0.055894665,-0.008384086,-0.069242045,-0.06085796,-0.01771536,-0.075829014,-0.058113657,-0.031200005,-0.07808078,-0.046880774
132,11487,1.0,2.0,1.0,4.0,5.0,1.0,-0.0019905865,-0.0019905865,0.04488039,0.1591868,0.114306405,-0.0812565,-0.09522505,-0.01396855,-0.059343137,-0.09399223,-0.034649096,-0.05300332,-0.07855847,-0.025555149
133,11521,15.0,1.0,-14.0,2.0,1.0,-1.0,0.010264631,0.010264631,-0.041045684,-0.04195476,-0.00090907514,0.060091518,0.28738633,0.2272948,0.05716765,0.29798508,0.24081743,0.04650472,0.28049433,0.23398961
134,11566,1.0,1.0,0.0,7.0,6.0,-1.0,0.004362695,0.004362695,0.6528902,0.5785228,-0.074367404,0.3516637,0.3530314,0.0013676882,0.39113188,0.38390952,-0.0072223544,0.45042965,0.4288545,-0.021575153
135,11617,6.0,6.0,0.0,3.0,4.0,1.0,0.0008604117,0.0008604117,-0.13875616,-0.34891877,-0.21016261,-0.07630901,-0.07826063,-0.00195162,-0.076984115,-0.042134102,0.034850013,-0.09130077,-0.09562688,-0.0043261126
136,11635,1.0,1.0,0.0,1.0,1.0,0.0,0.0015369579,0.0015369579,0.6473119,0.69991606,0.05260414,0.46064585,0.46643522,0.0057893693,0.4766777,0.4873702,0.010692507,0.535528,0.5570006,0.021472573
137,11689,1.0,1.0,0.0,1.0,1.0,0.0,-0.0018488355,-0.0018488355,0.084579065,0.2010484,0.11646934,0.060954288,0.34992564,0.28897136,0.09518665,0.37880257,0.28361592,0.09677233,0.37493682,0.2781645
138,11725,5.0,1.0,-4.0,3.0,2.0,-1.0,0.011037506,0.011037506,0.3159921,0.2987912,-0.017200887,0.16892257,0.08163701,-0.08728556,0.17755093,0.07808405,-0.099466875,0.21083924,0.11687116,-0.09396808
139,11796,1.0,1.0,0.0,1.0,1.0,0.0,-0.010500025,-0.010500025,0.26453036,0.33785805,0.07332769,-0.013895712,-0.01407758,-0.00018186774,-0.02750725,-0.014758476,0.012748773,0.013731063,0.03887632,0.025145259
140,11827,341.0,81.0,-260.0,43.0,28.0,-15.0,0.010339556,0.010339556,0.3434445,0.24576126,-0.097683236,-0.122580126,-0.0923976,0.030182526,-0.1467451,-0.11958114,0.02716396,-0.11176852,-0.0950271,0.016741425
141,11837,1.0,1.0,0.0,1.0,1.0,0.0,-0.00083299726,-0.00083299726,0.41818285,0.3960908,-0.022092044,0.30068418,0.23400176,-0.06668243,0.28937507,0.23344068,-0.055934384,0.3200792,0.26172674,-0.05835247
142,11844,1.0,1.0,0.0,1.0,1.0,0.0,-0.0024559796,-0.0024559796,0.34691697,0.3664595,0.019542515,0.42829692,0.51472765,0.08643073,0.43601036,0.50384456,0.0678342,0.45225605,0.51463825,0.06238219
143,11932,2.0,2.0,0.0,2.0,2.0,0.0,-0.0030980445,-0.0030980445,0.20369591,0.288333,0.08463709,0.07164887,0.08548849,0.013839617,0.07533485,0.095536865,0.020202018,0.09662399,0.13053472,0.033910736
144,11942,2.0,1.0,-1.0,1.0,1.0,0.0,-0.002376318,-0.002376318,-0.13873379,-0.117492296,0.021241494,-0.020419937,-0.104238786,-0.08381885,-0.03381203,-0.118922524,-0.08511049,-0.048532665,-0.124254376,-0.07572171
145,11952,2.0,1.0,-1.0,2.0,2.0,0.0,-0.0012763329,-0.0012763329,-0.2043974,-0.1309071,0.07349029,0.017006874,-0.39441457,-0.41142145,0.013677484,-0.39906636,-0.41274384,-0.013808582,-0.3994912,-0.3856826
146,12065,7.0,34.0,27.0,40.0,76.0,36.0,-0.007053554,-0.007053554,-0.11851034,-0.09196594,0.0265444,-0.29538092,-0.35297003,-0.057589114,-0.30580842,-0.34455502,-0.038746595,-0.29755583,-0.3264361,-0.028880268
147,12075,2.0,2.0,0.0,1.0,1.0,0.0,0.0046238936,0.0046238936,0.37143224,0.139684,-0.23174824,0.15644632,0.13163675,-0.02480957,0.15761039,0.122306235,-0.03530415,0.18958385,0.13036625,-0.059217602
148,12214,1.0,1.0,0.0,1.0,1.0,0.0,-0.0025310777,-0.0025310777,-0.21515577,-0.26810554,-0.05294977,0.38990545,0.2781451,-0.11176035,0.34801543,0.24215804,-0.10585739,0.3084645,0.18441322,-0.12405127
149,12308,1.0,1.0,0.0,1.0,1.0,0.0,-0.0016856045,-0.0016856045,0.0882767,0.07721761,-0.0110590905,0.058019012,0.061935768,0.0039167553,0.060103565,0.040841337,-0.019262228,0.069708236,0.05218189,-0.017526347
150,12487,2.0,2.0,0.0,1.0,1.0,0.0,-0.0033755451,-0.0033755451,0.5085679,0.4644272,-0.044140726,0.09977404,0.17124008,0.071466036,0.09678008,0.1688073,0.07202722,0.1622713,0.21489353,0.05262223
151,12495,37.0,30.0,-7.0,48.0,49.0,1.0,0.0012692586,0.0012692586,0.12006228,0.16760659,0.047544315,0.16303498,0.2547777,0.091742724,0.17172569,0.2741363,0.102410614,0.1777908,0.274629,0.09683819
152,12634,4.0,16.0,12.0,1.0,1.0,0.0,-0.0022144653,-0.0022144653,0.034107067,0.08844689,0.054339826,0.4324733,0.29319718,-0.13927612,0.44869068,0.3194747,-0.12921599,0.44975322,0.31720686,-0.13254637
153,12685,1.0,1.0,0.0,1.0,1.0,0.0,-0.008538336,-0.008538336,0.057523906,0.12687333,0.06934942,0.13172933,0.09252934,-0.039199993,0.14166713,0.11369156,-0.027975567,0.14364184,0.121974535,-0.02166731
154,12796,1.0,1.0,0.0,1.0,1.0,0.0,-0.001925882,-0.001925882,-0.03318567,-0.13915703,-0.10597136,-0.16751915,0.3495255,0.51704466,-0.19436204,0.31898353,0.5133456,-0.18736374,0.28567034,0.47303408
155,12798,1.0,1.0,0.0,1.0,1.0,0.0,0.00051127374,0.00051127374,-0.178944,-0.1774063,0.0015377104,-0.06550663,0.22053352,0.28604016,-0.11651723,0.19921784,0.31573507,-0.14648688,0.16356061,0.3100475
156,12922,1.0,1.0,0.0,1.0,1.0,0.0,-0.00032552332,-0.00032552332,0.4577176,0.55747795,0.09976035,0.26688176,0.22149195,-0.045389816,0.27762252,0.23567346,-0.041949064,0.31536144,0.29854804,-0.016813397
157,12937,4.0,15.0,11.0,1.0,8.0,7.0,-0.0004682243,-0.0004682243,0.51242375,0.5297575,0.017333746,0.4644752,0.3602373,-0.104237914,0.48101962,0.35005397,-0.13096565,0.5040352,0.40061343,-0.10342175
158,13138,1.0,1.0,0.0,1.0,1.0,0.0,0.00025159866,0.00025159866,0.4091687,0.42220253,0.013033837,0.08869916,0.29921478,0.21051562,0.103165135,0.30176535,0.19860022,0.16762626,0.34917763,0.18155137
159,13230,2.0,1.0,-1.0,1.0,1.0,0.0,0.0011276603,0.0011276603,0.21264489,0.2728205,0.060175613,0.05726602,0.105800085,0.048534065,0.036744516,0.1118646,0.07512008,0.06890606,0.15433386,0.0854278
160,13312,1.0,1.0,0.0,1.0,1.0,0.0,0.003341183,0.003341183,0.1508678,0.20449556,0.05362776,0.18879217,0.17890435,-0.0098878145,0.18311332,0.16831851,-0.014794812,0.19279507,0.18094093,-0.011854142
161,13314,1.0,1.0,0.0,1.0,1.0,0.0,0.008955333,0.008955333,0.42557403,0.48614568,0.06057164,0.4564193,0.5946266,0.13820732,0.48242167,0.5993946,0.11697295,0.49813643,0.6031563,0.1050199
162,13613,2.0,1.0,-1.0,1.0,1.0,0.0,0.008375898,0.008375898,0.40821826,0.22315203,-0.18506624,0.40780663,0.2959641,-0.11184254,0.42475367,0.32310528,-0.10164839,0.44956282,0.33918825,-0.11037457
163,13653,1.0,1.0,0.0,1.0,1.0,0.0,0.004709143,0.004709143,0.40719965,0.34171015,-0.0654895,0.2442686,0.14503852,-0.09923008,0.27553597,0.15475121,-0.12078476,0.31031188,0.19105984,-0.11925204
164,13662,19.0,24.0,5.0,3.0,3.0,0.0,0.0004954785,0.0004954785,0.024596917,0.24609706,0.22150014,-0.17139333,-0.117049366,0.05434397,-0.15934542,-0.11608857,0.04325685,-0.1526164,-0.08405974,0.06855666
165,13720,16.0,17.0,1.0,31.0,24.0,-7.0,-0.0017722994,-0.0017722994,0.36701116,0.46152678,0.09451562,0.39335722,0.4607425,0.067385286,0.4190582,0.4717667,0.052708507,0.4508078,0.504732,0.053924203
166,13846,19.0,7.0,-12.0,6.0,4.0,-2.0,0.002964113,0.002964113,0.82447433,0.8406397,0.016165376,0.68283546,0.70415205,0.021316588,0.6983035,0.70688754,0.0085840225,0.7435457,0.7508244,0.007278681
167,14110,5.0,5.0,0.0,10.0,2.0,-8.0,0.0015470907,0.0015470907,0.28330383,0.11482988,-0.16847394,0.134988,0.08960791,-0.045380086,0.13159174,0.08318086,-0.048410878,0.15569542,0.09158729,-0.06410813
168,14121,1.0,6.0,5.0,1.0,1.0,0.0,-0.007323608,-0.007323608,0.36839858,0.2835241,-0.08487448,0.27034372,0.24873595,-0.021607772,0.2544204,0.23692803,-0.017492369,0.27437577,0.24962297,-0.024752796
169,14165,1.0,2.0,1.0,1.0,1.0,0.0,-0.0036298744,-0.0036298744,-0.26952705,-0.16808029,0.10144676,-0.14678057,-0.0637716,0.08300897,-0.1414153,-0.06463416,0.07678114,-0.1677264,-0.08110495,0.08662145
170,14179,166.0,200.0,34.0,143.0,278.0,135.0,0.00016629137,0.00016629137,0.30474988,0.3427863,0.038036436,0.1880784,0.25048742,0.062409014,0.19155973,0.25006315,0.05850342,0.22659463,0.28278372,0.05618909
171,14443,1.0,1.0,0.0,1.0,1.0,0.0,-0.0027728975,-0.0027728975,0.3026908,0.23164544,-0.07104537,0.012537836,-0.06841546,-0.0809533,0.022679666,-0.085208334,-0.107888,0.054332584,-0.05523274,-0.109565325
172,14528,1.0,2.0,1.0,34.0,74.0,40.0,-0.0011439994,-0.0011439994,0.10098917,0.1148133,0.013824128,-0.0036404901,0.0327274,0.036367893,-0.032030817,0.02232607,0.054356888,-0.021039981,0.033329055,0.054369036
173,14567,1.0,1.0,0.0,1.0,3.0,2.0,-0.00199328,-0.00199328,-0.3439396,-0.20578568,0.13815393,0.0562358,0.09411959,0.037883792,0.07275913,0.12026118,0.04750205,0.03534765,0.08547315,0.0501255
174,14594,2.0,1.0,-1.0,1.0,1.0,0.0,0.002772674,0.002772674,0.48842943,0.5636124,0.075182974,0.21682008,0.21858728,0.0017672032,0.22822382,0.2434687,0.015244886,0.29561046,0.3173951,0.021784633
175,14610,2.0,11.0,9.0,5.0,6.0,1.0,-0.006445337,-0.006445337,0.5052333,0.63855046,0.13331717,0.2829788,0.30692136,0.02394256,0.2742373,0.28995717,0.01571986,0.34011337,0.3824379,0.042324543
176,14644,1.0,2.0,1.0,2.0,4.0,2.0,-0.0035343394,-0.0035343394,0.74895805,0.67278695,-0.0761711,0.52371246,0.46759588,-0.05611658,0.5518499,0.4908,-0.06104991,0.60440964,0.54479146,-0.059618175
177,14793,35.0,66.0,31.0,3.0,2.0,-1.0,-0.0012217518,-0.0012217518,0.14036396,0.15743291,0.017068952,0.41958094,0.466139,0.046558052,0.4026827,0.4637455,0.061062813,0.4040579,0.46136346,0.057305574
178,14808,1.0,1.0,0.0,1.0,1.0,0.0,0.00036884844,0.00036884844,0.07599328,0.06865505,-0.007338226,0.081972025,0.1062065,0.024234474,0.09045781,0.10385892,0.013401106,0.09403548,0.1054985,0.011463024
179,14820,344.0,358.0,14.0,296.0,431.0,135.0,0.0015793862,0.0015793862,0.4846486,0.53739923,0.052750647,0.1313134,0.09327272,-0.038040675,0.11407668,0.050989162,-0.06308752,0.18556584,0.1527114,-0.032854438
180,14898,1.0,2.0,1.0,6.0,6.0,0.0,0.0006211959,0.0006211959,-0.21906854,-0.1478609,0.07120764,-0.20584121,-0.08901462,0.116826594,-0.20055598,-0.105119735,0.095436245,-0.22564518,-0.11999971,0.10564548
181,14931,9.0,14.0,5.0,2.0,2.0,0.0,-0.001386907,-0.001386907,0.79445964,0.75659883,-0.03786081,0.6679448,0.46911323,-0.19883156,0.67725897,0.48249754,-0.19476143,0.70155346,0.5544717,-0.14708179
182,15003,1.0,1.0,0.0,1.0,1.0,0.0,0.0013620034,0.0013620034,0.21000575,0.31299248,0.10298674,0.45787612,0.48515728,0.027281165,0.4583729,0.4790581,0.020685196,0.46238944,0.48441073,0.022021294
183,15025,1.0,3.0,2.0,1.0,1.0,0.0,-0.005313508,-0.005313508,0.49576998,0.4092078,-0.08656219,0.21821581,0.22020346,0.001987651,0.28003582,0.26353216,-0.016503662,0.32956094,0.2915039,-0.03805703
184,15128,55.0,37.0,-18.0,1.0,1.0,0.0,0.0049536563,0.0049536563,0.12996109,0.15728107,0.027319983,0.27283671,0.20499317,-0.06784354,0.2725047,0.21608421,-0.056420475,0.27458954,0.2321762,-0.04241334
185,15364,1.0,3.0,2.0,1.0,2.0,1.0,-0.005339563,-0.005339563,0.78689826,0.77733856,-0.009559691,0.70301944,0.7058261,0.0028066635,0.71059287,0.71472454,0.0041316748,0.7460045,0.750008,0.004003465
186,15492,1.0,1.0,0.0,1.0,1.0,0.0,-0.0010371953,-0.0010371953,0.44812518,0.4445695,-0.0035556853,0.342082,0.30489433,-0.037187666,0.31774348,0.3092261,-0.0085173845,0.36005902,0.35636067,-0.003698349
187,15506,2.0,3.0,1.0,1.0,1.0,0.0,-0.0036568046,-0.0036568046,-0.001699539,-0.10887003,-0.10717049,0.17929667,0.24583283,0.06653616,0.208506,0.2631012,0.054595187,0.19559161,0.23799658,0.042404965
188,15793,1.0,1.0,0.0,1.0,1.0,0.0,-0.006539788,-0.006539788,0.5015307,0.3875514,-0.11397931,0.13727592,0.34760928,0.21033336,0.13216795,0.33942506,0.2072571,0.17694035,0.36211202,0.18517166
189,15819,1.0,1.0,0.0,1.0,1.0,0.0,0.00939947,0.00939947,-0.053768516,0.026799811,0.08056833,-0.018352775,0.041811872,0.060164645,-0.019521713,0.023021083,0.042542797,-0.026253229,0.025625957,0.051879186
190,15939,1.0,1.0,0.0,1.0,1.0,0.0,-0.0015549809,-0.0015549809,0.0308271,-0.022216182,-0.053043284,0.17201225,0.12294799,-0.049064264,0.17810027,0.13227883,-0.045821443,0.18034066,0.124410935,-0.055929728
191,16063,2.0,3.0,1.0,3.0,1.0,-2.0,0.0021132343,0.0021132343,0.2639458,0.36815405,0.10420826,0.24328163,0.30781838,0.06453675,0.2729214,0.31956828,0.046646863,0.29405564,0.3486187,0.054563046
192,16252,1.0,8.0,7.0,1.0,1.0,0.0,-0.0059612803,-0.0059612803,0.39978173,0.35483396,-0.044947773,0.04784399,0.18408501,0.13624102,0.03185088,0.18809943,0.15624855,0.092954196,0.22729148,0.13433728
193,16344,15.0,9.0,-6.0,1.0,1.0,0.0,0.0043423995,0.0043423995,0.54458284,0.43821052,-0.10637233,0.5461255,0.43522847,-0.110897005,0.5689873,0.46339425,-0.105593055,0.59997684,0.5039235,-0.09605336
194,16421,7.0,5.0,-2.0,1.0,1.0,0.0,0.005657643,0.005657643,0.278754,0.22720987,-0.05154413,0.10170499,0.18999721,0.08829222,0.13146324,0.2099973,0.07853405,0.16201201,0.22164571,0.059633702
195,16466,1.0,1.0,0.0,1.0,1.0,0.0,-0.002705127,-0.002705127,0.3824207,0.34102398,-0.041396707,0.101261266,0.0118517345,-0.08940953,0.093809575,0.00649019,-0.08731938,0.12334218,0.034931205,-0.08841097
196,16616,1.0,1.0,0.0,1.0,1.0,0.0,-0.0046176426,-0.0046176426,0.40467224,0.369575,-0.03509724,0.2602492,0.3652662,0.10501701,0.2560237,0.3799126,0.12388891,0.2949198,0.39191535,0.09699556
197,16635,5.0,15.0,10.0,4.0,3.0,-1.0,-0.00033428892,-0.00033428892,0.13228875,0.19337164,0.061082885,0.11222476,-0.008066312,-0.12029107,0.11556267,-0.0048746797,-0.12043735,0.12431607,0.013798582,-0.11051749
198,16655,44.0,105.0,61.0,25.0,38.0,13.0,-0.0021003857,-0.0021003857,-0.25211605,-0.27437153,-0.02225548,-0.41752928,-0.24170476,0.17582452,-0.45264992,-0.27234825,0.18030167,-0.4474845,-0.28931352,0.15817097
199,16702,1.0,3.0,2.0,1.0,2.0,1.0,-0.0059339106,-0.0059339106,0.45720017,0.40783364,-0.049366534,0.30425456,0.3723497,0.06809515,0.31597272,0.36723617,0.05126345,0.3535016,0.38889408,0.035392493
200,16723,1.0,1.0,0.0,1.0,2.0,1.0,0.0017593503,0.0017593503,0.80507946,0.8314246,0.026345134,0.7441525,0.6956435,-0.048509,0.7727688,0.70329946,-0.06946933,0.8061967,0.74103224,-0.06516445
201,16823,1.0,1.0,0.0,1.0,1.0,0.0,-0.001813285,-0.001813285,0.24511366,0.19855198,-0.046561673,0.047092315,0.013815559,-0.033276755,0.054271106,0.018804405,-0.0354667,0.086934894,0.052230325,-0.03470457
202,16841,52.0,25.0,-27.0,8.0,3.0,-5.0,0.004948199,0.004948199,0.4013996,0.46649614,0.06509653,-0.07510627,0.18310161,0.2582079,-0.07570502,0.1755592,0.2512642,-0.034795832,0.21822095,0.25301677
203,16865,1.0,3.0,2.0,1.0,1.0,0.0,-0.000474561,-0.000474561,0.5750726,0.5907376,0.015664995,0.3237386,0.54080224,0.21706364,0.31311435,0.53276694,0.2196526,0.38185135,0.5810055,0.19915417
204,16868,1.0,1.0,0.0,1.0,3.0,2.0,-0.007127296,-0.007127296,0.3668948,0.055531997,-0.3113628,-0.35313502,-0.12309638,0.23003864,-0.34308675,-0.077642225,0.26544452,-0.28855482,-0.061951924,0.2266029
205,16917,1.0,1.0,0.0,1.0,1.0,0.0,-0.0076312125,-0.0076312125,0.2713293,0.245582,-0.025747314,0.29992974,0.14555843,-0.1543713,0.2880027,0.122966625,-0.16503608,0.3056323,0.14892131,-0.15671098
206,17048,10.0,53.0,43.0,1.0,1.0,0.0,-0.0043539107,-0.0043539107,0.36959836,0.36799604,-0.0016023219,0.24139354,0.20656022,-0.034833312,0.2510633,0.21744004,-0.03362325,0.27348998,0.24858005,-0.024909928
207,17230,47.0,75.0,28.0,3.0,4.0,1.0,-0.0024947561,-0.0024947561,0.15581861,0.28535074,0.12953213,-0.021652393,0.21540515,0.23705754,-0.013284126,0.22668394,0.23996808,0.016477862,0.26586503,0.24938716
208,17238,1.0,1.0,0.0,2.0,2.0,0.0,-0.0050887205,-0.0050887205,-0.021624746,0.05877954,0.08040429,0.27507496,0.13523148,-0.13984348,0.27878624,0.13675044,-0.1420358,0.2695993,0.13620041,-0.13339888
209,17369,7.0,11.0,4.0,4.0,3.0,-1.0,0.0024089888,0.0024089888,0.3572161,0.4449021,0.087686,0.14065622,0.26218992,0.12153371,0.1433503,0.27119857,0.12784827,0.17044091,0.30023026,0.12978935
210,17374,2.0,1.0,-1.0,1.0,1.0,0.0,0.0026174076,0.0026174076,0.4216294,0.47699192,0.055362523,0.003074481,-0.060004212,-0.063078694,0.024186762,-0.044527642,-0.0687144,0.096276894,0.013868834,-0.08240806
211,17450,9.0,7.0,-2.0,1.0,1.0,0.0,-0.002139084,-0.002139084,0.5669444,0.49954507,-0.06739935,0.3629487,0.33439773,-0.028550953,0.38061428,0.35753128,-0.023083001,0.42995372,0.39762673,-0.032326996
212,17463,9.0,7.0,-2.0,4.0,1.0,-3.0,0.0025690533,0.0025690533,0.8829702,0.8773384,-0.0056318045,0.62382066,0.63381714,0.009996474,0.6571924,0.67690134,0.019708931,0.70782703,0.7370087,0.02918166
213,17485,23.0,11.0,-12.0,2.0,2.0,0.0,0.0015460365,0.0015460365,0.58464956,0.56919724,-0.015452325,0.4540842,0.31980392,-0.13428026,0.4566981,0.33473727,-0.12196082,0.49951065,0.38163444,-0.1178762
214,17549,2.0,1.0,-1.0,1.0,1.0,0.0,0.006228596,0.006228596,0.22291404,0.20679902,-0.016115025,-0.12222746,-0.008212988,0.11401447,-0.13969077,-0.030521344,0.10916942,-0.099166505,0.0027133413,0.10187985
215,17595,1.0,1.0,0.0,1.0,1.0,0.0,-0.00016846508,-0.00016846508,0.3441646,0.34625039,0.0020857751,-0.08412297,0.3591438,0.44326675,-0.09058111,0.3404521,0.43103322,-0.02944658,0.36122155,0.39066812
216,17776,12.0,18.0,6.0,4.0,1.0,-3.0,-5.381927e-05,-5.381927e-05,0.14318196,0.08892185,-0.054260112,0.20409891,0.2618456,0.05774668,0.2077322,0.27265668,0.06492448,0.21010837,0.27286574,0.06275737
217,17794,1.0,1.0,0.0,1.0,1.0,0.0,-0.0020418465,-0.0020418465,-0.27951646,-0.019302985,0.26021346,-0.095655,0.034734137,0.13038914,-0.102272764,0.03364242,0.13591519,-0.12922946,0.030059963,0.15928942
218,17934,111.0,100.0,-11.0,1.0,1.0,0.0,0.0010392033,0.0010392033,0.49054596,0.5163765,0.025830537,0.07706641,0.051657367,-0.02540904,0.059765644,0.052250452,-0.007515192,0.10324693,0.10880118,0.0055542514
219,17942,13.0,14.0,1.0,1.0,1.0,0.0,-0.0018733628,-0.0018733628,0.067163356,0.20938003,0.14221668,0.25971204,0.1984105,-0.061301544,0.2517678,0.1869466,-0.06482121,0.24943863,0.20787485,-0.04156378
220,18268,16.0,5.0,-11.0,1.0,1.0,0.0,0.006722741,0.006722741,0.19271488,0.2738678,0.0811529,0.15126792,0.13206962,-0.019198298,0.15399675,0.13457748,-0.019419268,0.17045188,0.16841413,-0.0020377487
221,18434,1.0,1.0,0.0,1.0,1.0,0.0,-0.008532979,-0.008532979,0.691264,0.6919362,0.0006722212,0.5819624,0.5715939,-0.010368526,0.59808415,0.5800814,-0.018002748,0.6245437,0.6175292,-0.007014513
222,18483,1.0,1.0,0.0,1.0,1.0,0.0,-0.0031100996,-0.0031100996,0.24726345,0.2895926,0.042329147,0.12147974,0.11809116,-0.0033885837,0.09127444,0.11256297,0.021288529,0.12325262,0.14494538,0.02169276
223,18505,15.0,14.0,-1.0,11.0,9.0,-2.0,0.0037623122,0.0037623122,0.16936298,0.2224903,0.05312732,-0.032928444,-0.072420105,-0.03949166,-0.045791984,-0.066853456,-0.021061473,-0.010571863,-0.030269185,-0.019697323
