eval_index,nsd_image_id,predclip_image_rank_neighbor0,predclip_image_rank_neighbor_low,predclip_image_rank_delta_low_minus_zero,predclip_brain_rank_neighbor0,predclip_brain_rank_neighbor_low,predclip_brain_rank_delta_low_minus_zero,predclip_image_score_delta_low_minus_zero,predclip_brain_score_delta_low_minus_zero,blurry_pixcorr_neighbor0,blurry_pixcorr_neighbor_low,blurry_pixcorr_delta_low_minus_zero,recons_pixcorr_neighbor0,recons_pixcorr_neighbor_low,recons_pixcorr_delta_low_minus_zero,enhanced_pixcorr_neighbor0,enhanced_pixcorr_neighbor_low,enhanced_pixcorr_delta_low_minus_zero,enhanced_evalmix_pixcorr_neighbor0,enhanced_evalmix_pixcorr_neighbor_low,enhanced_evalmix_pixcorr_delta_low_minus_zero
341,26127,1.0,1.0,0.0,2.0,2.0,0.0,-0.0030880906,-0.0030880906,0.14413087,0.11454965,-0.029581219,-0.12700574,-0.097094074,0.029911667,-0.1336127,-0.100069605,0.033543102,-0.11273732,-0.08632421,0.026413113
342,26163,2.0,2.0,0.0,1.0,1.0,0.0,0.0023293048,0.0023293048,0.1251094,-0.07694517,-0.20205458,-0.036596164,-0.12157752,-0.08498136,-0.03463378,-0.13704932,-0.10241553,-0.021580983,-0.13952738,-0.1179464
343,26243,4.0,2.0,-2.0,1.0,1.0,0.0,0.005331233,0.005331233,0.31177485,0.28936872,-0.022406131,0.48859352,0.44175512,-0.046838403,0.4863434,0.44311973,-0.04322368,0.48932308,0.44655806,-0.04276502
344,26292,36.0,15.0,-21.0,11.0,8.0,-3.0,-0.00018014945,-0.00018014945,0.33841693,0.31615496,-0.022261977,0.14862545,0.17119038,0.022564933,0.15957056,0.18236567,0.022795111,0.20452216,0.2267268,0.022204638
345,26307,2.0,2.0,0.0,1.0,2.0,1.0,-0.004070755,-0.004070755,-0.31051546,-0.21110718,0.099408284,-0.2606378,-0.24491335,0.015724435,-0.2390331,-0.24255805,-0.0035249442,-0.2657931,-0.26116014,0.0046329796
346,26351,2.0,7.0,5.0,1.0,1.0,0.0,-0.0049237795,-0.0049237795,0.065929845,0.07070258,0.0047727376,-0.0034042858,-0.013364517,-0.009960231,-0.0065255975,-0.015635049,-0.009109451,0.005021178,-0.0027909847,-0.007812163
347,26372,11.0,12.0,1.0,10.0,10.0,0.0,-0.0004619956,-0.0004619956,0.38719398,0.293265,-0.09392896,0.14390838,0.17758048,0.033672094,0.1416678,0.17680322,0.03513542,0.19264095,0.21798733,0.025346383
348,26435,1.0,2.0,1.0,1.0,1.0,0.0,-0.0023434795,-0.0023434795,0.31396493,0.2601114,-0.05385354,0.33967847,0.36475313,0.02507466,0.33014154,0.3539202,0.023778647,0.34011003,0.35378337,0.013673335
349,26458,1.0,1.0,0.0,1.0,1.0,0.0,0.0034307502,0.0034307502,0.19884227,0.19593662,-0.002905652,0.12050242,0.03858919,-0.08191323,0.13539024,0.026330601,-0.10905963,0.15833327,0.057131756,-0.10120152
350,26598,1.0,1.0,0.0,1.0,1.0,0.0,-0.0051245727,-0.0051245727,0.65050066,0.6221297,-0.028370976,0.5316942,0.45819077,-0.073503405,0.5724346,0.48111707,-0.091317534,0.60702056,0.5258395,-0.08118105
351,26720,1.0,2.0,1.0,1.0,1.0,0.0,0.00010982901,0.00010982901,0.6286772,0.64584047,0.017163277,0.26048255,0.19202936,-0.06845319,0.26919857,0.19956015,-0.069638416,0.32561684,0.27372515,-0.051891685
352,26780,8.0,4.0,-4.0,3.0,4.0,1.0,-0.001918368,-0.001918368,0.19496913,0.30628818,0.11131905,0.0703935,0.18449372,0.11410022,0.09248687,0.190553,0.09806612,0.10770466,0.21233736,0.1046327
353,26895,1.0,1.0,0.0,1.0,1.0,0.0,-0.0029372536,-0.0029372536,0.33387437,0.49352536,0.15965098,0.21013463,0.28234053,0.0722059,0.21051404,0.2910829,0.08056885,0.22571734,0.3328704,0.10715306
354,26909,24.0,14.0,-10.0,130.0,48.0,-82.0,0.00435517,0.00435517,0.4227797,0.36388013,-0.05889958,0.084664345,0.1071153,0.022450954,0.084232695,0.100031815,0.01579912,0.115637705,0.13006227,0.014424562
355,26971,20.0,34.0,14.0,1.0,2.0,1.0,-0.003220383,-0.003220383,0.3096178,0.24802718,-0.061590612,0.07369021,-0.048213612,-0.12190382,0.08895634,-0.050431386,-0.13938773,0.123702824,-0.0054119234,-0.12911475
356,26990,1.0,1.0,0.0,3.0,3.0,0.0,-0.0016798414,-0.0016798414,0.08807064,-0.04085,-0.12892064,-0.22305608,0.07256854,0.2956246,-0.23401563,0.08376538,0.317781,-0.22336301,0.07583762,0.29920062
357,27242,4.0,3.0,-1.0,3.0,1.0,-2.0,-0.00176958,-0.00176958,0.09821242,0.14120877,0.042996347,-0.09514238,-0.10283424,-0.00769186,-0.080185235,-0.070072845,0.01011239,-0.068766214,-0.055859663,0.012906551
358,27275,1.0,1.0,0.0,1.0,1.0,0.0,0.0012506805,0.0012506805,0.029177064,0.06950585,0.040328786,0.02196432,0.06034018,0.038375862,0.039937954,0.050210077,0.010272123,0.042871185,0.060495026,0.017623842
359,27287,5.0,6.0,1.0,1.0,1.0,0.0,-0.0041436367,-0.0041436367,0.3862042,0.47461838,0.08841416,0.2644655,0.20174606,-0.06271945,0.25734997,0.1933227,-0.064027265,0.3040556,0.246864,-0.057191595
360,27326,1.0,1.0,0.0,1.0,2.0,1.0,-0.0032459982,-0.0032459982,-0.09173237,-0.034837108,0.05689526,-0.104238145,-0.103285834,0.00095231086,-0.11967948,-0.10574956,0.013929918,-0.13011034,-0.10516806,0.024942279
361,27435,1.0,1.0,0.0,1.0,1.0,0.0,-0.01085452,-0.01085452,0.29283205,0.42477444,0.13194239,0.68004024,0.7051198,0.025079548,0.68658745,0.72061694,0.034029484,0.67565155,0.7177402,0.042088628
362,27568,10.0,10.0,0.0,3.0,9.0,6.0,-0.001923997,-0.001923997,0.12545653,0.18233308,0.056876555,0.16295174,0.07904945,-0.083902285,0.17181173,0.07941136,-0.09240037,0.17415525,0.095098786,-0.079056464
363,27580,43.0,22.0,-21.0,64.0,49.0,-15.0,0.00033652782,0.00033652782,0.3268739,0.2110169,-0.115857005,0.12675302,0.29003042,0.1632774,0.16200575,0.33288068,0.17087492,0.20136423,0.34466127,0.14329703
364,27830,2.0,4.0,2.0,1.0,1.0,0.0,-0.0051058866,-0.0051058866,0.20933841,0.3620185,0.15268008,0.17333774,0.09346236,-0.07987538,0.16744566,0.078718856,-0.0887268,0.1884207,0.14379044,-0.04463026
365,27878,1.0,1.0,0.0,1.0,2.0,1.0,0.0023348182,0.0023348182,0.25869754,0.3745024,0.11580485,0.46945858,0.5012716,0.031813025,0.46523887,0.51319194,0.04795307,0.4834455,0.5508904,0.06744489
366,27972,11.0,27.0,16.0,7.0,16.0,9.0,-0.005850138,-0.005850138,0.27427778,0.35376686,0.07948908,0.13297132,0.13329998,0.00032866,0.13695624,0.13320936,-0.003746882,0.16834933,0.1806517,0.012302369
367,28024,1.0,1.0,0.0,2.0,2.0,0.0,-0.00573593,-0.00573593,0.3016775,0.26904953,-0.03262797,0.25052568,0.12438698,-0.1261387,0.28123456,0.14932321,-0.13191135,0.3020874,0.1865665,-0.115520895
368,28068,2.0,2.0,0.0,1.0,1.0,0.0,0.00022667646,0.00022667646,0.58680755,0.44689053,-0.13991702,0.17497833,0.03795895,-0.13701938,0.18361062,0.021462632,-0.16214798,0.26765782,0.087372854,-0.18028496
369,28096,15.0,14.0,-1.0,1.0,1.0,0.0,-0.0025834367,-0.0025834367,0.29386878,0.2195356,-0.074333176,0.17505533,0.22523549,0.050180167,0.17304185,0.21738039,0.04433854,0.20262,0.2288186,0.026198596
370,28159,2.0,1.0,-1.0,6.0,5.0,-1.0,-0.002478633,-0.002478633,0.54947096,0.5334086,-0.016062379,0.3393787,0.3278946,-0.011484116,0.33437747,0.32975286,-0.004624605,0.38253632,0.37748778,-0.005048543
371,28189,19.0,10.0,-9.0,11.0,13.0,2.0,0.0017412156,0.0017412156,0.22532417,0.16848105,-0.056843117,0.34950197,0.326538,-0.02296397,0.3493134,0.32660577,-0.022707641,0.36294731,0.3335923,-0.02935502
372,28286,63.0,36.0,-27.0,296.0,228.0,-68.0,0.0040449807,0.0040449807,0.2616061,0.29924467,0.037638575,-0.014626632,0.14441507,0.1590417,-0.01537998,0.14780906,0.16318904,0.02419914,0.18478666,0.16058752
373,28303,1.0,2.0,1.0,1.0,1.0,0.0,-0.003823612,-0.003823612,0.43205374,0.5379295,0.10587573,0.3672226,0.30573705,-0.06148556,0.36748743,0.2892984,-0.078189045,0.37990254,0.33364412,-0.04625842
374,28319,3.0,7.0,4.0,1.0,1.0,0.0,0.00031280518,0.00031280518,0.34612116,0.39082065,0.04469949,0.24864435,0.3331961,0.08455175,0.24787591,0.3513342,0.1034583,0.2602419,0.37019348,0.109951586
375,28325,1.0,1.0,0.0,1.0,1.0,0.0,0.00036386028,0.00036386028,0.3507437,0.39023829,0.039494574,0.070645526,0.075278886,0.0046333596,0.057674523,0.07663677,0.018962245,0.107811585,0.12972061,0.021909028
376,28341,269.0,121.0,-148.0,144.0,154.0,10.0,0.0019797068,0.0019797068,0.20058809,0.052372467,-0.14821562,0.15208673,0.056023456,-0.09606328,0.14645682,0.058407225,-0.0880496,0.16300125,0.061569914,-0.10143134
377,28349,9.0,85.0,76.0,8.0,27.0,19.0,-0.008432882,-0.008432882,0.4673404,0.42306808,-0.044272333,0.16255063,-0.09514187,-0.25769252,0.17046739,-0.09247721,-0.2629446,0.20847532,-0.040054534,-0.24852985
378,28418,1.0,1.0,0.0,1.0,1.0,0.0,-0.00058022887,-0.00058022887,0.092618965,0.022273608,-0.07034536,-0.007021868,-0.024025077,-0.017003208,0.016130792,-0.0257491,-0.041879892,0.024123669,-0.022703301,-0.04682697
379,28487,3.0,16.0,13.0,3.0,6.0,3.0,-0.010915047,-0.010915047,0.72435725,0.6839332,-0.04042405,0.3121528,0.3903392,0.07818639,0.33366448,0.41706157,0.08339709,0.40662965,0.4633175,0.05668786
380,28524,6.0,11.0,5.0,1.0,1.0,0.0,-0.004793849,-0.004793849,0.48147616,0.37642637,-0.10504979,0.33074263,0.33058417,-0.00015845895,0.33838552,0.34322187,0.0048363507,0.36871925,0.36330953,-0.0054097176
381,28595,10.0,4.0,-6.0,4.0,2.0,-2.0,0.005330067,0.005330067,0.16506922,0.14273022,-0.022339001,0.13680042,0.17624861,0.039448187,0.15411887,0.17484066,0.020721793,0.16319868,0.17864716,0.015448481
382,28689,18.0,19.0,1.0,1.0,1.0,0.0,-0.0023440048,-0.0023440048,0.08880748,0.066928044,-0.021879435,0.08500864,0.06764887,-0.01735977,0.070681326,0.06735273,-0.003328599,0.07724733,0.072179645,-0.0050676838
383,28745,3.0,1.0,-2.0,2.0,1.0,-1.0,0.0020192564,0.0020192564,0.42492872,0.3248234,-0.100105315,-0.009740655,-0.030605018,-0.020864364,-0.0073891087,-0.046695795,-0.039306685,0.03774903,-0.0004971303,-0.03824616
384,28751,1.0,1.0,0.0,1.0,1.0,0.0,0.0022322536,0.0022322536,0.093389496,0.17302662,0.079637125,0.0841849,0.025045278,-0.059139624,0.11071301,0.025018252,-0.08569476,0.11913869,0.0437492,-0.07538949
385,28755,1.0,1.0,0.0,2.0,1.0,-1.0,0.001343187,0.001343187,-0.4402293,-0.31831747,0.121911824,0.0060592033,-0.15173884,-0.15779804,0.069697104,-0.10926221,-0.17895931,-0.034128975,-0.159268,-0.12513903
386,28788,1.0,1.0,0.0,1.0,1.0,0.0,-0.002077546,-0.002077546,0.4253719,0.40739805,-0.01797384,0.16693813,0.26367936,0.09674123,0.17298906,0.2617008,0.08871175,0.23971081,0.31357303,0.073862225
387,28898,2.0,2.0,0.0,1.0,1.0,0.0,0.000732407,0.000732407,0.036146026,0.018365275,-0.017780751,0.01456002,-0.1424597,-0.15701972,0.04525759,-0.14316304,-0.18842062,0.048389442,-0.13858259,-0.18697202
388,28963,2.0,14.0,12.0,2.0,1.0,-1.0,-0.008440845,-0.008440845,0.3054405,0.08825621,-0.21718428,-0.023193277,-0.045701854,-0.022508577,0.002333938,-0.022897938,-0.025231875,0.038802903,-0.013960129,-0.05276303
389,29010,244.0,270.0,26.0,20.0,27.0,7.0,-0.0017281342,-0.0017281342,0.29992592,0.26633292,-0.033593,0.14118755,0.057001963,-0.084185585,0.126577,0.036704533,-0.08987247,0.1598895,0.08445868,-0.075430825
390,29021,1.0,1.0,0.0,1.0,1.0,0.0,0.0007460341,0.0007460341,-0.008097901,-0.043297414,-0.03519951,0.14830816,0.08700187,-0.06130629,0.12401863,0.055568986,-0.068449646,0.1103484,0.044021852,-0.06632655
391,29381,2.0,6.0,4.0,1.0,1.0,0.0,-0.0023878403,-0.0023878403,-0.020162186,0.046602324,0.06676451,-0.08629488,-0.018863225,0.06743166,-0.07820771,-0.044857204,0.033350505,-0.07233775,-0.032751422,0.039586324
392,29568,13.0,52.0,39.0,1.0,1.0,0.0,-0.00533399,-0.00533399,0.5355484,0.48048073,-0.05506766,0.093537375,0.094485365,0.0009479895,0.11112704,0.124594174,0.013467133,0.19597717,0.18436696,-0.01161021
393,29660,31.0,23.0,-8.0,29.0,27.0,-2.0,-0.0006094612,-0.0006094612,0.579265,0.5869646,0.007699609,0.33883473,0.46661958,0.12778485,0.3663211,0.46745932,0.101138234,0.43783644,0.5138699,0.07603344
394,29663,122.0,316.0,194.0,105.0,276.0,171.0,-0.008268525,-0.008268525,0.06385854,0.21146339,0.14760485,0.13087685,0.08303729,-0.047839567,0.12821329,0.08038773,-0.04782556,0.12811461,0.09536581,-0.032748803
395,29680,3.0,1.0,-2.0,1.0,1.0,0.0,-0.0006331429,-0.0006331429,0.43968192,0.5086055,0.06892356,0.33806652,0.3790672,0.041000694,0.36899573,0.40519434,0.036198616,0.388132,0.42997473,0.04184273
396,29711,1.0,1.0,0.0,1.0,1.0,0.0,-0.0109733455,-0.0109733455,0.5000554,0.5970162,0.09696084,0.26456523,0.2793539,0.014788657,0.26579604,0.28836468,0.022568643,0.30707,0.3391826,0.0321126
397,29837,46.0,133.0,87.0,8.0,24.0,16.0,-0.007425323,-0.007425323,0.2502714,0.11957362,-0.13069779,0.1584371,0.07096132,-0.087475784,0.16126817,0.056225743,-0.10504243,0.17680733,0.065715544,-0.111091785
398,29886,2.0,3.0,1.0,1.0,1.0,0.0,-0.003939539,-0.003939539,0.66173714,0.61548865,-0.046248496,0.65378344,0.5992504,-0.054533064,0.67693025,0.6165891,-0.06034112,0.70425516,0.64066136,-0.063593805
399,29919,1.0,2.0,1.0,1.0,1.0,0.0,-0.0075082034,-0.0075082034,0.23419672,0.23334374,-0.00085298717,0.26508912,0.3820271,0.116937965,0.272384,0.37737086,0.104986876,0.28663754,0.38162506,0.09498751
400,29980,2.0,5.0,3.0,7.0,9.0,2.0,-0.0059309117,-0.0059309117,0.49154383,0.54342043,0.051876605,0.38639808,0.49759454,0.11119646,0.38360614,0.49350455,0.10989842,0.417449,0.5201944,0.102745414
401,30081,25.0,3.0,-22.0,15.0,4.0,-11.0,0.0038067158,0.0038067158,0.1958042,0.09791966,-0.097884536,0.11750314,0.2911933,0.17369017,0.11472052,0.28480768,0.17008716,0.13306375,0.2883779,0.15531416
402,30373,4.0,24.0,20.0,4.0,21.0,17.0,-0.010674031,-0.010674031,0.25566608,0.2507203,-0.004945785,0.02395713,0.0044332556,-0.019523874,0.010316642,0.02346704,0.013150398,0.050333068,0.06312921,0.012796141
403,30395,1.0,1.0,0.0,1.0,1.0,0.0,-0.0035273358,-0.0035273358,0.4480897,0.4662539,0.018164217,0.10451348,0.2990119,0.1944984,0.11697973,0.31272238,0.19574265,0.18536054,0.37358257,0.18822204
404,30407,98.0,165.0,67.0,25.0,6.0,-19.0,-0.002727488,-0.002727488,0.37593177,0.45732945,0.08139768,-0.07336148,0.020608151,0.09396963,-0.06943439,0.008716876,0.07815126,-0.0072281365,0.09806381,0.10529195
405,30430,1.0,1.0,0.0,3.0,2.0,-1.0,-0.0025138073,-0.0025138073,0.009123207,-0.00337546,-0.012498667,-0.31035316,-0.07442094,0.23593223,-0.29122478,-0.048860773,0.242364,-0.28623223,-0.04639662,0.23983562
406,30563,1.0,1.0,0.0,1.0,1.0,0.0,-0.0041872226,-0.0041872226,0.24992608,0.2619307,0.012004629,0.0864974,-0.03480415,-0.121301554,0.08698115,-0.03695524,-0.123936385,0.11597374,-0.0034112993,-0.11938504
407,30601,3.0,3.0,0.0,1.0,1.0,0.0,-0.0015914962,-0.0015914962,0.60353714,0.61477786,0.011240721,0.53512156,0.55004674,0.014925182,0.5446534,0.5582896,0.013636172,0.57623404,0.5820292,0.005795181
408,30632,1.0,1.0,0.0,1.0,1.0,0.0,-0.003978595,-0.003978595,0.08432104,0.1480501,0.06372906,0.15277235,0.03678625,-0.1159861,0.12546572,0.014847753,-0.110617965,0.1323388,0.037417866,-0.09492094
409,30672,1.0,1.0,0.0,1.0,2.0,1.0,-0.0023198128,-0.0023198128,0.37659222,0.3500856,-0.026506633,0.18120375,0.20877177,0.027568012,0.17356737,0.21470468,0.041137308,0.2310094,0.23964304,0.008633643
410,30674,4.0,13.0,9.0,4.0,8.0,4.0,-0.007618746,-0.007618746,0.20528568,0.19637369,-0.008911997,0.0046440787,0.16359347,0.15894939,0.0076173823,0.1726555,0.16503811,0.02691723,0.18276013,0.1558429
411,30847,15.0,4.0,-11.0,28.0,19.0,-9.0,0.005801365,0.005801365,0.16100985,0.099401645,-0.061608203,-0.21281102,-0.22520086,-0.012389839,-0.22960183,-0.26611432,-0.036512494,-0.18602091,-0.23201272,-0.04599181
412,30856,2.0,9.0,7.0,3.0,4.0,1.0,-0.007391803,-0.007391803,0.44825152,0.45056018,0.0023086667,0.6536053,0.6345717,-0.01903361,0.69966745,0.6606826,-0.038984835,0.68799305,0.6769754,-0.011017621
413,30887,3.0,7.0,4.0,3.0,1.0,-2.0,0.0004539974,0.0004539974,0.67207104,0.62203705,-0.050033987,0.6174056,0.5927693,-0.024636269,0.6111705,0.5976463,-0.013524175,0.65032333,0.6332549,-0.017068446
414,30922,1.0,1.0,0.0,8.0,3.0,-5.0,-0.0016162284,-0.0016162284,0.33602744,0.35067335,0.014645904,0.2082412,0.2078898,-0.00035139918,0.21252303,0.21087046,-0.0016525686,0.2405586,0.23718339,-0.0033752024
415,30935,1.0,1.0,0.0,1.0,1.0,0.0,-0.0069118068,-0.0069118068,0.042202752,-0.14171073,-0.18391348,-0.21314293,-0.20752342,0.005619511,-0.20267737,-0.19837478,0.004302591,-0.19965792,-0.21307433,-0.0134164095
416,30954,5.0,4.0,-1.0,1.0,1.0,0.0,0.002776403,0.002776403,-0.16989064,-0.19996274,-0.030072093,-0.2127602,-0.23911488,-0.026354685,-0.22844842,-0.25407827,-0.025629848,-0.24754106,-0.27526793,-0.027726874
417,31028,2.0,2.0,0.0,24.0,20.0,-4.0,-0.00017148629,-0.00017148629,0.18473509,0.25088298,0.06614789,0.20822437,0.19508073,-0.013143644,0.2301588,0.2223746,-0.0077842027,0.24131271,0.24086702,-0.00044569373
418,31049,1.0,1.0,0.0,1.0,1.0,0.0,-0.0050729774,-0.0050729774,0.19352742,0.31984267,0.12631525,0.10020236,0.026022613,-0.074179746,0.09316578,0.023252297,-0.06991348,0.10705402,0.059407696,-0.04764632
419,31064,1.0,2.0,1.0,1.0,1.0,0.0,-0.0085511245,-0.0085511245,0.040038466,0.0723283,0.032289833,0.041622605,-0.312013,-0.3536356,0.049611025,-0.32841712,-0.37802815,0.05048857,-0.29627344,-0.346762
420,31123,1.0,1.0,0.0,1.0,1.0,0.0,0.0039620176,0.0039620176,-0.1232476,-0.07840281,0.04484479,-0.17317356,-0.15058903,0.022584528,-0.19120821,-0.16208234,0.02912587,-0.19591193,-0.16623738,0.029674545
421,31233,1.0,1.0,0.0,2.0,1.0,-1.0,-0.0015694238,-0.0015694238,0.12258133,0.13754496,0.014963627,0.035167105,0.12906109,0.09389398,0.043981712,0.14083955,0.09685783,0.058824442,0.146289,0.08746456
422,31349,10.0,13.0,3.0,1.0,1.0,0.0,-0.005455507,-0.005455507,0.14782323,0.12202675,-0.02579648,0.2115209,-0.27260727,-0.48412818,0.2156357,-0.2884959,-0.5041316,0.22447486,-0.27140847,-0.49588335
423,31446,13.0,28.0,15.0,3.0,6.0,3.0,-0.0050047617,-0.0050047617,0.38018507,0.33010104,-0.050084025,0.15645348,0.14355288,-0.012900591,0.1597452,0.1608063,0.0010610968,0.20241693,0.19814529,-0.0042716414
424,31659,22.0,13.0,-9.0,1.0,1.0,0.0,0.00075925887,0.00075925887,0.25718758,0.31337905,0.056191474,0.40306216,0.3547307,-0.04833147,0.40276822,0.37450734,-0.028260887,0.4113433,0.39557046,-0.01577285
425,31747,2.0,1.0,-1.0,1.0,1.0,0.0,0.0004159212,0.0004159212,0.3270985,0.2932217,-0.033876777,0.13175774,-0.0040485333,-0.13580626,0.12666552,0.004930601,-0.12173492,0.15238826,0.034670983,-0.11771728
426,31782,1.0,1.0,0.0,1.0,4.0,3.0,-0.0026475042,-0.0026475042,-0.055971287,-0.07902736,-0.023056075,-0.07867817,-0.008302227,0.07037594,-0.061268445,0.0077849324,0.069053374,-0.0671276,0.00010961539,0.06723721
427,31801,8.0,4.0,-4.0,1.0,1.0,0.0,0.0021741167,0.0021741167,-0.024665663,-0.0147706615,0.009895002,-0.16959308,-0.079446055,0.090147026,-0.16491534,-0.081897035,0.0830183,-0.16136445,-0.079291515,0.082072936
428,31837,2.0,1.0,-1.0,1.0,1.0,0.0,-0.0027367324,-0.0027367324,0.37629196,0.3772565,0.00096455216,0.2625524,0.35136142,0.08880901,0.24151771,0.36240548,0.12088777,0.27463314,0.38293117,0.10829803
429,31936,4.0,3.0,-1.0,1.0,2.0,1.0,-0.0016707592,-0.0016707592,0.21802203,0.30396253,0.085940495,0.15669937,0.09391005,-0.06278932,0.14211586,0.097586736,-0.044529125,0.15716451,0.13242333,-0.024741188
430,31964,1.0,1.0,0.0,1.0,1.0,0.0,-0.008011222,-0.008011222,0.6845931,0.70034206,0.015748978,0.5063445,0.58254963,0.076205134,0.5117211,0.5834847,0.071763635,0.56533396,0.61687386,0.051539898
431,32053,2.0,4.0,2.0,2.0,2.0,0.0,-0.0042173974,-0.0042173974,0.33059928,0.34512934,0.014530063,0.56010747,0.5755585,0.015451014,0.58302534,0.5955215,0.012496173,0.5883141,0.5996166,0.011302471
432,32232,4.0,7.0,3.0,1.0,1.0,0.0,-0.005597152,-0.005597152,-0.105480336,-0.127388,-0.021907665,0.016232075,0.113982365,0.09775029,0.045798834,0.18581346,0.14001462,0.028843068,0.16494551,0.13610244
433,32303,1.0,14.0,13.0,1.0,1.0,0.0,-0.003035348,-0.003035348,0.2150384,0.18580641,-0.029231995,0.14142025,0.20446932,0.06304908,0.14514427,0.2192903,0.07414603,0.16060244,0.22528096,0.06467852
434,32307,3.0,2.0,-1.0,2.0,3.0,1.0,-0.00078389794,-0.00078389794,0.342026,0.31888264,-0.023143351,0.08469436,-0.079825565,-0.16451994,0.08869113,-0.08308763,-0.17177877,0.12203684,-0.057264533,-0.17930137
435,32625,1.0,1.0,0.0,1.0,2.0,1.0,-0.0061315224,-0.0061315224,0.0943178,0.1108521,0.016534299,0.006184355,-0.086691104,-0.09287546,0.028942859,-0.069968484,-0.098911345,0.041323546,-0.04597534,-0.087298885
436,32643,37.0,41.0,4.0,3.0,2.0,-1.0,-0.00034890324,-0.00034890324,-0.19637984,-0.033710595,0.16266924,-0.19021569,0.14152744,0.33174312,-0.19647914,0.14007486,0.336554,-0.2168671,0.12748025,0.34434736
437,32716,1.0,1.0,0.0,1.0,1.0,0.0,-0.008905273,-0.008905273,0.31812412,0.22991723,-0.08820689,0.13665155,0.14926422,0.012612671,0.14247668,0.15428787,0.011811197,0.16942883,0.17270781,0.0032789856
438,32771,39.0,31.0,-8.0,7.0,8.0,1.0,0.0018624905,0.0018624905,0.07422265,0.028060136,-0.04616251,0.11044404,0.16218776,0.051743716,0.09311131,0.16551746,0.07240616,0.10248263,0.16695195,0.06446932
439,32772,33.0,42.0,9.0,46.0,38.0,-8.0,-0.0021498129,-0.0021498129,0.1763528,0.15721653,-0.019136265,0.09732861,0.23875399,0.14142537,0.088890925,0.22668809,0.13779716,0.108748,0.23249027,0.123742275
440,32857,4.0,4.0,0.0,1.0,1.0,0.0,0.001307942,0.001307942,0.046644125,0.010100873,-0.03654325,0.22287883,0.17459755,-0.048281282,0.23598284,0.17441826,-0.06156458,0.23307933,0.16596031,-0.06711902
441,32891,7.0,24.0,17.0,4.0,12.0,8.0,-0.008213505,-0.008213505,0.29435426,0.22374448,-0.07060978,0.25805032,0.26217908,0.004128754,0.27409962,0.27245632,-0.0016433,0.28313097,0.27175966,-0.0113713145
442,32910,10.0,6.0,-4.0,41.0,23.0,-18.0,0.0031455122,0.0031455122,0.26077446,0.19168168,-0.06909278,-0.014846468,-0.03734092,-0.022494452,0.0023695114,-0.034356337,-0.03672585,0.045396913,-0.009192582,-0.054589495
443,33131,2.0,2.0,0.0,2.0,3.0,1.0,0.00017891452,0.00017891452,0.09951517,0.111646906,0.012131736,0.04505932,0.038797304,-0.0062620156,0.06794157,0.044004425,-0.023937143,0.07785601,0.056177158,-0.021678854
444,33171,11.0,2.0,-9.0,8.0,5.0,-3.0,0.008198563,0.008198563,0.00026708297,-0.05122173,-0.051488813,0.38082305,0.24701706,-0.13380599,0.38497248,0.22936764,-0.15560484,0.38772997,0.21079312,-0.17693685
445,33189,3.0,1.0,-2.0,8.0,3.0,-5.0,7.7188015e-06,7.7188015e-06,0.08262195,0.1706807,0.088058755,0.1690979,0.18009664,0.010998741,0.1671043,0.19089852,0.023794219,0.16534083,0.19627258,0.030931756
446,33245,7.0,11.0,4.0,5.0,4.0,-1.0,-0.0040783435,-0.0040783435,0.37281662,0.17974438,-0.19307224,0.28465825,0.30502087,0.020362616,0.23312332,0.27411875,0.040995434,0.26718584,0.27657962,0.009393781
447,33289,4.0,5.0,1.0,8.0,5.0,-3.0,-0.0024997368,-0.0024997368,0.33025914,-0.003351763,-0.3336109,0.24774401,0.22379023,-0.02395378,0.25431153,0.23390876,-0.020402774,0.27179343,0.23035917,-0.04143426
448,33521,3.0,5.0,2.0,2.0,5.0,3.0,-0.0042756014,-0.0042756014,0.42606243,0.2590543,-0.16700813,0.24902342,0.20382947,-0.045193955,0.28299662,0.21392769,-0.06906894,0.31833863,0.23033518,-0.08800346
449,33543,5.0,1.0,-4.0,1.0,1.0,0.0,0.00069323555,0.00069323555,0.33570194,0.38307643,0.047374487,0.4331977,0.5197823,0.0865846,0.45097902,0.53268814,0.08170912,0.4599344,0.54162055,0.08168614
450,33752,12.0,7.0,-5.0,63.0,70.0,7.0,-0.0014706086,-0.0014706086,0.12732278,0.18739314,0.060070366,-0.018107807,0.058015045,0.07612285,-0.02465174,0.049922075,0.074573815,-0.0030676192,0.07139574,0.07446336
451,33813,3.0,5.0,2.0,1.0,1.0,0.0,-0.0060941316,-0.0060941316,0.38285986,0.4280306,0.045170754,0.05561032,-0.026519023,-0.082129344,0.06574226,-0.021694137,-0.0874364,0.12624502,0.077239454,-0.049005568
452,33906,5.0,3.0,-2.0,1.0,1.0,0.0,0.005860746,0.005860746,-0.117174566,-0.1786923,-0.06151773,0.041958924,0.08029108,0.038332153,0.07169079,0.115559265,0.043868475,0.057467807,0.090457335,0.032989528
453,34068,5.0,18.0,13.0,2.0,6.0,4.0,-0.005715981,-0.005715981,0.3668576,0.4228626,0.056005,0.35417843,0.42183465,0.06765622,0.37176853,0.4263968,0.054628253,0.38179,0.43726894,0.05547893
