eval_index,nsd_image_id,image_rank_topo0,image_rank_topo_low,image_rank_delta_low_minus_zero,brain_rank_topo0,brain_rank_topo_low,brain_rank_delta_low_minus_zero,image_score_delta_low_minus_zero,brain_score_delta_low_minus_zero,teacher_top1_rank_topo0,teacher_top1_rank_topo_low,teacher_top1_rank_delta_low_minus_zero,teacher_neighbor_overlap5_topo0,teacher_neighbor_overlap5_topo_low,teacher_neighbor_overlap5_delta_low_minus_zero,pixcorr_topo0,pixcorr_topo_low,pixcorr_delta_low_minus_zero
790,57046,39.0,6.0,-33.0,5.0,5.0,0.0,0.015917294,0.015917294,289.0,253.0,-36.0,0.0,0.2,0.2,0.37444198,0.3219238,-0.05251819
791,57060,1.0,1.0,0.0,2.0,2.0,0.0,0.005709816,0.005709816,6.0,11.0,5.0,0.2,0.2,0.0,0.32060048,0.5060721,0.18547162
792,57435,3.0,4.0,1.0,1.0,2.0,1.0,0.011115368,0.011115368,304.0,295.0,-9.0,0.0,0.0,0.0,0.09453644,0.13561982,0.04108338
793,57443,1.0,1.0,0.0,1.0,1.0,0.0,0.005711574,0.005711574,202.0,197.0,-5.0,0.0,0.0,0.0,0.67862624,0.64862514,-0.030001104
794,57478,37.0,36.0,-1.0,26.0,36.0,10.0,0.008943006,0.008943006,8.0,8.0,0.0,0.2,0.2,0.0,0.14934003,0.08506633,-0.0642737
795,57542,3.0,7.0,4.0,1.0,1.0,0.0,0.0010842569,0.0010842569,5.0,4.0,-1.0,0.2,0.2,0.0,-0.22093458,-0.36287758,-0.141943
796,57553,11.0,3.0,-8.0,10.0,2.0,-8.0,0.015290614,0.015290614,212.0,192.0,-20.0,0.2,0.2,0.0,-0.094433546,-0.10771248,-0.013278931
797,57648,187.0,119.0,-68.0,39.0,69.0,30.0,0.014349299,0.014349299,45.0,50.0,5.0,0.0,0.0,0.0,0.39364266,0.22558886,-0.1680538
798,57650,17.0,16.0,-1.0,8.0,4.0,-4.0,0.00979105,0.00979105,51.0,44.0,-7.0,0.0,0.0,0.0,0.31668863,0.32037532,0.0036866963
799,57681,1.0,1.0,0.0,1.0,1.0,0.0,0.008680686,0.008680686,319.0,337.0,18.0,0.2,0.2,0.0,-0.06887869,-0.098818,-0.029939309
800,57822,11.0,8.0,-3.0,1.0,1.0,0.0,0.0075298026,0.0075298026,126.0,98.0,-28.0,0.2,0.2,0.0,0.3401375,0.33859763,-0.001539886
801,57838,1.0,1.0,0.0,1.0,1.0,0.0,0.007231623,0.007231623,14.0,16.0,2.0,0.0,0.0,0.0,0.65574443,0.6143731,-0.041371346
802,57906,3.0,1.0,-2.0,1.0,1.0,0.0,0.011169899,0.011169899,562.0,494.0,-68.0,0.2,0.2,0.0,-0.122624844,0.015353406,0.13797826
803,58096,14.0,81.0,67.0,14.0,12.0,-2.0,0.0024255998,0.0024255998,243.0,269.0,26.0,0.0,0.0,0.0,-0.15386595,-0.019551188,0.13431476
804,58144,1.0,1.0,0.0,2.0,2.0,0.0,0.017352622,0.017352622,56.0,50.0,-6.0,0.0,0.0,0.0,0.2802264,0.09882886,-0.18139756
805,58164,1.0,1.0,0.0,1.0,1.0,0.0,0.0030580983,0.0030580983,1.0,1.0,0.0,0.2,0.2,0.0,0.033081267,0.017383618,-0.015697649
806,58187,2.0,8.0,6.0,2.0,4.0,2.0,0.004818108,0.004818108,329.0,226.0,-103.0,0.0,0.0,0.0,-0.05151081,0.16958433,0.22109514
807,58404,1.0,1.0,0.0,1.0,1.0,0.0,0.009819016,0.009819016,115.0,87.0,-28.0,0.0,0.0,0.0,0.07866879,0.120116875,0.041448087
808,58668,10.0,9.0,-1.0,6.0,5.0,-1.0,0.0066414475,0.0066414475,886.0,914.0,28.0,0.0,0.0,0.0,-0.33499628,-0.25237727,0.08261901
809,58681,1.0,1.0,0.0,2.0,3.0,1.0,0.009071715,0.009071715,39.0,53.0,14.0,0.0,0.0,0.0,0.38728106,0.24246438,-0.14481668
810,59023,1.0,3.0,2.0,1.0,1.0,0.0,0.0005649142,0.0005649142,44.0,88.0,44.0,0.2,0.0,-0.2,-0.08023994,-0.08181568,-0.0015757456
811,59039,1.0,2.0,1.0,1.0,1.0,0.0,0.007008899,0.007008899,60.0,25.0,-35.0,0.0,0.0,0.0,0.34815666,0.40268204,0.054525375
812,59046,2.0,12.0,10.0,3.0,3.0,0.0,0.00038072094,0.00038072094,38.0,10.0,-28.0,0.0,0.0,0.0,0.53122383,0.44532138,-0.08590245
813,59079,8.0,1.0,-7.0,1.0,1.0,0.0,0.013245296,0.013245296,65.0,77.0,12.0,0.0,0.0,0.0,0.4130554,0.3863358,-0.0267196
814,59091,3.0,4.0,1.0,6.0,9.0,3.0,0.010118607,0.010118607,261.0,345.0,84.0,0.0,0.0,0.0,0.44897702,0.5882913,0.13931426
815,59194,4.0,4.0,0.0,18.0,21.0,3.0,0.01213279,0.01213279,180.0,71.0,-109.0,0.2,0.2,0.0,-0.048245836,0.06651221,0.114758044
816,59284,151.0,135.0,-16.0,61.0,30.0,-31.0,0.013319228,0.013319228,47.0,79.0,32.0,0.0,0.0,0.0,0.048743624,-0.03739985,-0.08614348
817,59419,20.0,13.0,-7.0,7.0,6.0,-1.0,0.007715706,0.007715706,55.0,41.0,-14.0,0.0,0.0,0.0,0.06940739,-0.027836055,-0.09724344
818,59420,18.0,12.0,-6.0,4.0,3.0,-1.0,0.0065455884,0.0065455884,45.0,35.0,-10.0,0.2,0.4,0.2,0.22501764,0.062969,-0.16204864
819,59585,23.0,22.0,-1.0,6.0,9.0,3.0,0.006821174,0.006821174,109.0,91.0,-18.0,0.0,0.0,0.0,-0.09660997,0.05360353,0.15021351
820,59595,2.0,1.0,-1.0,1.0,1.0,0.0,0.016958077,0.016958077,203.0,57.0,-146.0,0.0,0.0,0.0,0.10373437,-0.07498442,-0.17871878
821,59631,4.0,7.0,3.0,16.0,47.0,31.0,0.0013782978,0.0013782978,624.0,440.0,-184.0,0.0,0.0,0.0,0.21384509,0.70518255,0.49133748
822,59699,111.0,118.0,7.0,107.0,77.0,-30.0,0.010939261,0.010939261,304.0,259.0,-45.0,0.0,0.0,0.0,0.29584545,0.21008293,-0.085762516
823,59817,3.0,1.0,-2.0,1.0,1.0,0.0,0.009769708,0.009769708,65.0,42.0,-23.0,0.0,0.0,0.0,0.23247722,0.10561381,-0.1268634
824,59994,15.0,65.0,50.0,1.0,4.0,3.0,-6.264076e-05,-6.264076e-05,914.0,872.0,-42.0,0.0,0.0,0.0,0.02653726,-0.06923776,-0.09577502
825,60094,36.0,62.0,26.0,305.0,299.0,-6.0,0.0070890915,0.0070890915,206.0,186.0,-20.0,0.0,0.0,0.0,0.15409012,0.31583527,0.16174515
826,60119,11.0,22.0,11.0,3.0,17.0,14.0,0.005491413,0.005491413,678.0,465.0,-213.0,0.0,0.0,0.0,0.61082417,0.72193015,0.11110598
827,60186,1.0,1.0,0.0,1.0,1.0,0.0,0.0025698394,0.0025698394,2.0,3.0,1.0,0.2,0.2,0.0,-0.015039659,0.14581914,0.1608588
828,60251,1.0,1.0,0.0,1.0,1.0,0.0,0.0023966134,0.0023966134,7.0,7.0,0.0,0.0,0.0,0.0,0.66169935,0.7704114,0.10871202
829,60305,1.0,1.0,0.0,1.0,1.0,0.0,0.005605433,0.005605433,30.0,21.0,-9.0,0.0,0.0,0.0,-0.15867448,0.16003014,0.3187046
830,60456,38.0,35.0,-3.0,39.0,89.0,50.0,0.00592386,0.00592386,66.0,97.0,31.0,0.2,0.2,0.0,-0.20877784,0.16198812,0.37076598
831,60505,1.0,1.0,0.0,1.0,1.0,0.0,-0.0027895086,-0.0027895086,269.0,173.0,-96.0,0.0,0.0,0.0,0.46626714,0.36552134,-0.1007458
832,60519,1.0,1.0,0.0,2.0,2.0,0.0,0.013125937,0.013125937,420.0,366.0,-54.0,0.0,0.0,0.0,0.69048166,0.6349652,-0.05551648
833,60553,1.0,1.0,0.0,1.0,1.0,0.0,-0.0016067512,-0.0016067512,86.0,76.0,-10.0,0.2,0.2,0.0,0.20461555,0.19149275,-0.013122797
834,60725,31.0,31.0,0.0,15.0,46.0,31.0,0.007374238,0.007374238,16.0,21.0,5.0,0.0,0.0,0.0,0.27771336,0.45975792,0.18204457
835,60834,4.0,13.0,9.0,7.0,9.0,2.0,0.005466394,0.005466394,4.0,3.0,-1.0,0.2,0.4,0.2,-0.06957245,0.03598205,0.1055545
836,60845,24.0,30.0,6.0,3.0,2.0,-1.0,0.0067889243,0.0067889243,22.0,26.0,4.0,0.0,0.0,0.0,0.27728465,0.35866493,0.08138028
837,60867,2.0,1.0,-1.0,1.0,1.0,0.0,0.006263625,0.006263625,53.0,53.0,0.0,0.2,0.2,0.0,0.13111684,0.19951941,0.06840257
838,60978,43.0,19.0,-24.0,2.0,4.0,2.0,0.01171742,0.01171742,225.0,140.0,-85.0,0.0,0.0,0.0,0.05362705,0.13019049,0.07656344
839,61122,12.0,28.0,16.0,1.0,1.0,0.0,0.006116938,0.006116938,125.0,143.0,18.0,0.0,0.0,0.0,0.051015858,0.06334848,0.012332622
840,61133,22.0,36.0,14.0,10.0,12.0,2.0,0.0069714077,0.0069714077,112.0,108.0,-4.0,0.2,0.2,0.0,0.63098043,0.48116016,-0.14982027
841,61177,1.0,1.0,0.0,1.0,1.0,0.0,0.0016925596,0.0016925596,3.0,3.0,0.0,0.2,0.2,0.0,0.20689653,0.21227121,0.005374685
842,61216,60.0,158.0,98.0,32.0,52.0,20.0,0.003771197,0.003771197,92.0,41.0,-51.0,0.0,0.0,0.0,0.084844634,0.10682619,0.02198156
843,61510,7.0,8.0,1.0,1.0,1.0,0.0,0.008719165,0.008719165,4.0,9.0,5.0,0.2,0.0,-0.2,0.20825541,0.088661894,-0.119593516
844,61513,1.0,3.0,2.0,2.0,2.0,0.0,0.0063541196,0.0063541196,43.0,69.0,26.0,0.0,0.0,0.0,-0.11244628,-0.21069917,-0.09825289
845,61677,2.0,2.0,0.0,2.0,2.0,0.0,0.005334925,0.005334925,2.0,3.0,1.0,0.2,0.2,0.0,0.19444169,0.20664528,0.012203589
846,61738,276.0,244.0,-32.0,35.0,19.0,-16.0,0.011755928,0.011755928,53.0,53.0,0.0,0.0,0.2,0.2,0.1723665,0.29194883,0.119582325
847,61748,1.0,1.0,0.0,1.0,1.0,0.0,0.0030447803,0.0030447803,449.0,378.0,-71.0,0.0,0.2,0.2,0.62838805,0.48343745,-0.1449506
848,61752,4.0,3.0,-1.0,2.0,1.0,-1.0,0.0078044645,0.0078044645,337.0,540.0,203.0,0.0,0.0,0.0,0.2671143,0.22033443,-0.046779886
849,61797,1.0,1.0,0.0,1.0,1.0,0.0,0.003286153,0.003286153,64.0,36.0,-28.0,0.2,0.4,0.2,-0.08435808,-0.05740001,0.02695807
850,61801,47.0,173.0,126.0,86.0,224.0,138.0,0.0013494194,0.0013494194,136.0,109.0,-27.0,0.0,0.0,0.0,0.30285245,0.116010524,-0.18684193
851,61809,17.0,6.0,-11.0,2.0,1.0,-1.0,0.014782634,0.014782634,11.0,17.0,6.0,0.0,0.0,0.0,0.32449666,0.31648794,-0.0080087185
852,61873,1.0,1.0,0.0,1.0,1.0,0.0,-0.0015469342,-0.0015469342,36.0,40.0,4.0,0.2,0.0,-0.2,0.2803269,0.013299293,-0.26702762
853,61972,1.0,2.0,1.0,2.0,5.0,3.0,0.000349164,0.000349164,118.0,36.0,-82.0,0.0,0.0,0.0,0.36181465,0.47020015,0.1083855
854,62006,1.0,1.0,0.0,1.0,1.0,0.0,0.005474083,0.005474083,969.0,905.0,-64.0,0.0,0.0,0.0,0.3381473,0.41925868,0.08111137
855,62015,10.0,9.0,-1.0,4.0,4.0,0.0,0.010673057,0.010673057,17.0,9.0,-8.0,0.0,0.0,0.0,0.23357758,0.08622721,-0.14735037
856,62209,1.0,1.0,0.0,1.0,2.0,1.0,0.0007096827,0.0007096827,181.0,105.0,-76.0,0.0,0.0,0.0,0.34200686,0.5443233,0.20231646
857,62228,1.0,5.0,4.0,1.0,1.0,0.0,0.0031986982,0.0031986982,97.0,97.0,0.0,0.0,0.0,0.0,0.59441537,0.62803483,0.033619463
858,62275,61.0,393.0,332.0,75.0,225.0,150.0,-0.008149088,-0.008149088,15.0,27.0,12.0,0.2,0.2,0.0,0.101433,0.14572082,0.044287823
859,62302,1.0,1.0,0.0,1.0,1.0,0.0,0.009835668,0.009835668,1.0,1.0,0.0,0.4,0.4,0.0,0.5345963,0.5813747,0.04677838
860,62365,5.0,8.0,3.0,12.0,14.0,2.0,0.008913703,0.008913703,149.0,177.0,28.0,0.0,0.0,0.0,0.6379913,0.7095967,0.071605384
861,62479,32.0,182.0,150.0,19.0,9.0,-10.0,0.0011214763,0.0011214763,256.0,238.0,-18.0,0.0,0.0,0.0,0.117688805,0.12625805,0.008569241
862,62544,10.0,6.0,-4.0,5.0,5.0,0.0,0.010929957,0.010929957,4.0,11.0,7.0,0.4,0.2,-0.2,-0.025958642,-0.034572292,-0.00861365
863,62561,10.0,2.0,-8.0,1.0,2.0,1.0,0.010645464,0.010645464,80.0,74.0,-6.0,0.0,0.0,0.0,0.6842916,0.6687618,-0.015529811
864,62683,1.0,2.0,1.0,1.0,1.0,0.0,0.0046575367,0.0046575367,806.0,769.0,-37.0,0.0,0.0,0.0,-0.31455207,-0.26890448,0.04564759
865,62748,3.0,3.0,0.0,5.0,3.0,-2.0,0.0089950785,0.0089950785,344.0,379.0,35.0,0.2,0.2,0.0,-0.056931276,-0.050964825,0.005966451
866,62960,8.0,8.0,0.0,1.0,1.0,0.0,0.009599052,0.009599052,57.0,40.0,-17.0,0.0,0.0,0.0,0.055590548,0.14055188,0.08496133
867,63081,1.0,2.0,1.0,1.0,1.0,0.0,0.0049570054,0.0049570054,4.0,5.0,1.0,0.6,0.6,0.0,-0.07104935,-0.24327445,-0.1722251
868,63182,3.0,3.0,0.0,2.0,2.0,0.0,0.0068078786,0.0068078786,9.0,13.0,4.0,0.2,0.2,0.0,-0.017838186,0.0017794291,0.019617615
869,63345,2.0,2.0,0.0,1.0,1.0,0.0,0.0036948882,0.0036948882,156.0,179.0,23.0,0.0,0.0,0.0,0.37445292,0.17319672,-0.2012562
870,63449,2.0,3.0,1.0,6.0,3.0,-3.0,0.0076436475,0.0076436475,103.0,238.0,135.0,0.0,0.0,0.0,0.26296884,0.107609496,-0.15535934
871,63746,4.0,1.0,-3.0,4.0,2.0,-2.0,0.012630336,0.012630336,522.0,504.0,-18.0,0.0,0.0,0.0,0.1538912,0.16787304,0.013981834
872,63781,2.0,10.0,8.0,2.0,7.0,5.0,-0.0025995746,-0.0025995746,374.0,367.0,-7.0,0.0,0.0,0.0,0.10048951,-0.018268095,-0.118757606
873,63825,15.0,34.0,19.0,2.0,3.0,1.0,0.0047181062,0.0047181062,216.0,189.0,-27.0,0.0,0.0,0.0,0.7005549,0.68438673,-0.016168177
874,63922,37.0,84.0,47.0,9.0,9.0,0.0,0.00504452,0.00504452,979.0,977.0,-2.0,0.2,0.2,0.0,0.08437438,0.13310915,0.04873477
875,63931,1.0,1.0,0.0,1.0,1.0,0.0,0.00671082,0.00671082,38.0,10.0,-28.0,0.0,0.2,0.2,-0.06714706,-0.12237758,-0.05523052
876,63944,4.0,5.0,1.0,13.0,11.0,-2.0,0.009856105,0.009856105,195.0,155.0,-40.0,0.0,0.0,0.0,0.22773676,0.13268082,-0.09505594
877,64004,1.0,1.0,0.0,1.0,1.0,0.0,0.008930918,0.008930918,185.0,134.0,-51.0,0.0,0.0,0.0,-0.018359652,0.11837408,0.13673373
878,64096,9.0,6.0,-3.0,36.0,27.0,-9.0,0.0094120875,0.0094120875,401.0,258.0,-143.0,0.0,0.0,0.0,0.101453714,0.11603398,0.014580265
879,64295,2.0,7.0,5.0,1.0,1.0,0.0,1.1190772e-05,1.1190772e-05,4.0,3.0,-1.0,0.2,0.4,0.2,0.30186036,0.062179565,-0.2396808
880,64483,37.0,142.0,105.0,6.0,8.0,2.0,0.00023996457,0.00023996457,30.0,9.0,-21.0,0.0,0.0,0.0,0.0013745568,-0.21152468,-0.21289924
881,64498,1.0,48.0,47.0,26.0,31.0,5.0,-0.0053435788,-0.0053435788,25.0,66.0,41.0,0.0,0.0,0.0,-0.06599253,-0.05466268,0.011329848
882,64615,25.0,31.0,6.0,3.0,2.0,-1.0,0.010133177,0.010133177,13.0,21.0,8.0,0.4,0.2,-0.2,0.2671324,0.25945833,-0.007674068
883,64621,20.0,2.0,-18.0,5.0,2.0,-3.0,0.017435838,0.017435838,3.0,2.0,-1.0,0.2,0.2,0.0,0.00328191,-0.13431582,-0.13759772
884,64687,1.0,43.0,42.0,3.0,3.0,0.0,-0.006039262,-0.006039262,422.0,352.0,-70.0,0.2,0.0,-0.2,0.055493243,0.22628391,0.17079067
885,64771,9.0,16.0,7.0,13.0,15.0,2.0,0.009159781,0.009159781,44.0,27.0,-17.0,0.0,0.0,0.0,0.32267064,0.41733342,0.094662786
886,64867,2.0,1.0,-1.0,9.0,5.0,-4.0,0.009327158,0.009327158,32.0,31.0,-1.0,0.2,0.0,-0.2,0.14009339,0.120441295,-0.019652091
887,64880,35.0,78.0,43.0,12.0,5.0,-7.0,0.0073018745,0.0073018745,20.0,44.0,24.0,0.0,0.0,0.0,-0.0748633,0.13149558,0.20635888
888,64893,393.0,548.0,155.0,12.0,35.0,23.0,0.006040411,0.006040411,26.0,27.0,1.0,0.0,0.0,0.0,0.13608734,0.06382048,-0.07226686
889,64979,75.0,133.0,58.0,37.0,85.0,48.0,0.00030583143,0.00030583143,686.0,619.0,-67.0,0.0,0.0,0.0,0.21593317,0.29808748,0.082154304
890,65010,1.0,1.0,0.0,1.0,1.0,0.0,0.0040887706,0.0040887706,242.0,295.0,53.0,0.0,0.0,0.0,0.3020037,0.30363935,0.0016356409
891,65069,1.0,1.0,0.0,1.0,1.0,0.0,0.0056544244,0.0056544244,101.0,88.0,-13.0,0.0,0.0,0.0,0.14835516,0.0033076725,-0.14504749
892,65148,1.0,1.0,0.0,1.0,2.0,1.0,0.0076287277,0.0076287277,710.0,600.0,-110.0,0.2,0.2,0.0,0.7106523,0.59334743,-0.11730486
893,65187,72.0,47.0,-25.0,2.0,1.0,-1.0,0.0102787055,0.0102787055,55.0,49.0,-6.0,0.0,0.0,0.0,0.16375786,0.20834862,0.044590756
894,65232,4.0,2.0,-2.0,3.0,5.0,2.0,0.0087088235,0.0087088235,33.0,32.0,-1.0,0.0,0.0,0.0,0.091169976,0.25260484,0.16143486
895,65253,94.0,25.0,-69.0,292.0,150.0,-142.0,0.016447391,0.016447391,406.0,225.0,-181.0,0.0,0.0,0.0,-0.03436064,0.48953792,0.52389854
896,65267,5.0,5.0,0.0,1.0,1.0,0.0,0.008079708,0.008079708,62.0,46.0,-16.0,0.0,0.0,0.0,0.4472165,0.297936,-0.14928052
897,65376,1.0,2.0,1.0,3.0,2.0,-1.0,0.0033646077,0.0033646077,500.0,679.0,179.0,0.0,0.2,0.2,0.007691585,-0.17131007,-0.17900166
898,65414,1.0,3.0,2.0,1.0,1.0,0.0,0.0008217208,0.0008217208,52.0,35.0,-17.0,0.0,0.0,0.0,0.29329246,0.14604838,-0.14724408
899,65445,25.0,16.0,-9.0,52.0,38.0,-14.0,0.01350623,0.01350623,104.0,116.0,12.0,0.0,0.0,0.0,0.57757425,0.56735325,-0.0102210045
900,65639,1.0,1.0,0.0,1.0,1.0,0.0,3.491342e-05,3.491342e-05,3.0,3.0,0.0,0.2,0.2,0.0,0.016065834,-0.025037583,-0.041103415
901,65654,18.0,14.0,-4.0,6.0,4.0,-2.0,0.010104805,0.010104805,59.0,50.0,-9.0,0.0,0.2,0.2,0.006606695,0.026970783,0.020364089
902,65686,41.0,145.0,104.0,17.0,18.0,1.0,-0.00025378726,-0.00025378726,184.0,120.0,-64.0,0.2,0.2,0.0,0.058481567,0.18302697,0.1245454
903,65769,4.0,7.0,3.0,2.0,2.0,0.0,0.0039273463,0.0039273463,132.0,161.0,29.0,0.0,0.0,0.0,0.2156062,0.26072758,0.045121387
904,65799,3.0,1.0,-2.0,1.0,1.0,0.0,0.0059683546,0.0059683546,44.0,80.0,36.0,0.0,0.0,0.0,0.36283424,0.3400592,-0.022775054
905,65821,4.0,3.0,-1.0,1.0,1.0,0.0,0.005638361,0.005638361,19.0,15.0,-4.0,0.0,0.0,0.0,-0.018443612,0.17310758,0.1915512
906,65872,2.0,4.0,2.0,1.0,1.0,0.0,0.0074439086,0.0074439086,239.0,258.0,19.0,0.0,0.0,0.0,0.23364672,0.16399336,-0.06965336
907,65920,7.0,6.0,-1.0,7.0,4.0,-3.0,0.0077547245,0.0077547245,455.0,167.0,-288.0,0.0,0.2,0.2,0.2344642,0.19489393,-0.039570272
908,65943,29.0,23.0,-6.0,31.0,6.0,-25.0,0.009830561,0.009830561,657.0,741.0,84.0,0.0,0.0,0.0,0.3233208,0.0125582805,-0.31076252
909,66004,1.0,6.0,5.0,1.0,1.0,0.0,-0.001736071,-0.001736071,38.0,34.0,-4.0,0.2,0.2,0.0,0.17172225,0.15683496,-0.014887288
910,66214,8.0,84.0,76.0,2.0,6.0,4.0,-0.0020326339,-0.0020326339,75.0,60.0,-15.0,0.0,0.0,0.0,-0.08723566,-0.05779867,0.02943699
911,66216,5.0,12.0,7.0,1.0,3.0,2.0,0.00497362,0.00497362,65.0,70.0,5.0,0.0,0.0,0.0,0.32629088,0.45363,0.12733912
912,66278,1.0,1.0,0.0,1.0,1.0,0.0,0.0014055148,0.0014055148,235.0,180.0,-55.0,0.2,0.2,0.0,0.5030349,0.5005422,-0.0024926662
913,66330,6.0,15.0,9.0,1.0,2.0,1.0,0.0016604215,0.0016604215,21.0,12.0,-9.0,0.0,0.0,0.0,-0.11362384,0.38766202,0.50128585
914,66342,1.0,15.0,14.0,1.0,4.0,3.0,-0.004891079,-0.004891079,215.0,157.0,-58.0,0.0,0.0,0.0,0.21975264,0.14176236,-0.07799028
915,66421,150.0,53.0,-97.0,32.0,31.0,-1.0,0.014174752,0.014174752,409.0,217.0,-192.0,0.0,0.0,0.0,0.009282081,0.0760924,0.06681032
916,66464,10.0,11.0,1.0,3.0,3.0,0.0,0.008964192,0.008964192,57.0,30.0,-27.0,0.0,0.0,0.0,-0.107145324,0.15646724,0.26361257
917,66479,83.0,39.0,-44.0,14.0,23.0,9.0,0.010670248,0.010670248,69.0,107.0,38.0,0.0,0.0,0.0,0.3474557,0.5764126,0.22895691
918,66489,18.0,11.0,-7.0,25.0,11.0,-14.0,0.009064615,0.009064615,54.0,113.0,59.0,0.2,0.0,-0.2,0.02787641,0.06670356,0.038827147
919,66580,5.0,4.0,-1.0,1.0,1.0,0.0,0.0030049905,0.0030049905,945.0,987.0,42.0,0.2,0.4,0.2,-0.050941885,0.08514482,0.1360867
920,66643,2.0,6.0,4.0,2.0,2.0,0.0,0.0038277656,0.0038277656,1.0,1.0,0.0,0.2,0.2,0.0,0.44929624,0.03667928,-0.41261697
921,66773,1.0,2.0,1.0,1.0,1.0,0.0,0.0041229874,0.0041229874,312.0,329.0,17.0,0.0,0.0,0.0,-0.005065585,-0.059128564,-0.054062977
922,66836,1.0,1.0,0.0,1.0,1.0,0.0,0.0055737197,0.0055737197,1.0,1.0,0.0,0.2,0.2,0.0,0.5403112,0.57207024,0.031759024
923,66946,1.0,1.0,0.0,70.0,42.0,-28.0,0.013268784,0.013268784,394.0,487.0,93.0,0.0,0.0,0.0,0.49982557,-0.152803,-0.65262854
924,66976,3.0,27.0,24.0,1.0,1.0,0.0,-0.0006204061,-0.0006204061,177.0,166.0,-11.0,0.0,0.0,0.0,0.23778549,-0.13127227,-0.36905777
925,67045,1.0,1.0,0.0,1.0,1.0,0.0,0.01060706,0.01060706,45.0,13.0,-32.0,0.0,0.0,0.0,0.31337062,0.37743974,0.06406912
926,67113,2.0,1.0,-1.0,1.0,1.0,0.0,0.010874879,0.010874879,173.0,87.0,-86.0,0.0,0.0,0.0,0.5600989,0.5964319,0.036333025
927,67168,5.0,10.0,5.0,1.0,1.0,0.0,0.0027306303,0.0027306303,64.0,29.0,-35.0,0.0,0.0,0.0,0.039417036,0.034245465,-0.005171571
928,67204,6.0,5.0,-1.0,1.0,1.0,0.0,0.009370677,0.009370677,363.0,305.0,-58.0,0.2,0.2,0.0,0.06387231,0.1723231,0.108450785
929,67237,1.0,1.0,0.0,2.0,4.0,2.0,0.0014393888,0.0014393888,114.0,86.0,-28.0,0.0,0.2,0.2,0.06543448,-0.09407301,-0.15950748
930,67252,3.0,1.0,-2.0,10.0,2.0,-8.0,0.016258039,0.016258039,552.0,208.0,-344.0,0.0,0.0,0.0,-0.08627999,0.23649278,0.32277277
931,67295,23.0,16.0,-7.0,6.0,15.0,9.0,0.0069538504,0.0069538504,654.0,620.0,-34.0,0.0,0.0,0.0,-0.008027479,0.032489765,0.040517244
932,67363,2.0,2.0,0.0,1.0,1.0,0.0,0.0100988,0.0100988,726.0,750.0,24.0,0.0,0.0,0.0,0.0596948,-0.015447751,-0.07514255
933,67742,6.0,2.0,-4.0,1.0,1.0,0.0,0.011237964,0.011237964,296.0,432.0,136.0,0.0,0.0,0.0,0.05239855,0.07352804,0.021129485
934,67802,2.0,1.0,-1.0,4.0,1.0,-3.0,0.010530103,0.010530103,62.0,31.0,-31.0,0.0,0.0,0.0,0.19598383,0.16136327,-0.034620553
935,67829,23.0,22.0,-1.0,1.0,1.0,0.0,0.010360673,0.010360673,459.0,414.0,-45.0,0.0,0.0,0.0,0.35884157,0.18909046,-0.16975111
936,68023,209.0,173.0,-36.0,37.0,40.0,3.0,0.0108363405,0.0108363405,48.0,25.0,-23.0,0.0,0.0,0.0,0.6360372,0.71625084,0.080213666
937,68168,29.0,20.0,-9.0,3.0,1.0,-2.0,0.010901824,0.010901824,6.0,6.0,0.0,0.0,0.0,0.0,-0.06681814,-0.069048695,-0.0022305548
938,68278,4.0,4.0,0.0,1.0,1.0,0.0,0.005927056,0.005927056,146.0,187.0,41.0,0.0,0.0,0.0,0.13254659,0.090071015,-0.042475574
939,68311,1.0,1.0,0.0,1.0,1.0,0.0,0.00017395988,0.00017395988,546.0,664.0,118.0,0.0,0.0,0.0,-0.11329895,-0.03905072,0.07424823
940,68339,14.0,18.0,4.0,8.0,9.0,1.0,0.0055985376,0.0055985376,282.0,269.0,-13.0,0.0,0.0,0.0,-0.27623343,-0.24604553,0.030187905
941,68418,1.0,1.0,0.0,1.0,1.0,0.0,0.009967148,0.009967148,3.0,3.0,0.0,0.2,0.2,0.0,0.088905364,0.21968977,0.1307844
942,68471,1.0,1.0,0.0,1.0,1.0,0.0,0.010290239,0.010290239,59.0,57.0,-2.0,0.4,0.2,-0.2,0.03431171,-0.003348714,-0.037660427
943,68741,1.0,1.0,0.0,1.0,1.0,0.0,-0.00049767643,-0.00049767643,21.0,8.0,-13.0,0.0,0.0,0.0,0.54823667,0.5155119,-0.032724798
944,68814,1.0,1.0,0.0,1.0,1.0,0.0,0.0023725927,0.0023725927,95.0,120.0,25.0,0.0,0.0,0.0,0.0922934,0.13667317,0.04437977
945,68842,2.0,1.0,-1.0,1.0,1.0,0.0,0.009438172,0.009438172,48.0,33.0,-15.0,0.0,0.0,0.0,0.74274737,0.7087371,-0.03401029
946,68858,12.0,7.0,-5.0,7.0,4.0,-3.0,0.010160532,0.010160532,70.0,93.0,23.0,0.0,0.0,0.0,0.128515,0.24417111,0.11565611
947,68897,1.0,1.0,0.0,1.0,1.0,0.0,0.0040655807,0.0040655807,322.0,183.0,-139.0,0.0,0.0,0.0,0.007042298,0.07660587,0.069563575
948,69007,27.0,22.0,-5.0,11.0,28.0,17.0,0.00795491,0.00795491,272.0,147.0,-125.0,0.0,0.0,0.0,0.22946773,0.25713345,0.02766572
